,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,u_blanked_rtdp_fluor
475,91,224.073,B11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
477,93,74.695,B12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
478,94,149.378,B12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
479,95,224.073,B12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
481,97,74.695,C1,1,125.0,4,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
482,98,149.378,C1,1,125.0,4,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
483,99,224.073,C1,1,125.0,4,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
485,101,74.695,C2,1,125.0,4,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
486,102,149.378,C2,1,125.0,4,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
487,103,224.073,C2,1,125.0,4,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
489,105,74.695,C3,1,125.0,4,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
490,106,149.378,C3,1,125.0,4,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
491,107,224.073,C3,1,125.0,4,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
493,109,74.695,C4,16,125.0,4,25 mM HEPES pH 7,TOXO,1,2,11/23/21,15.01388888888889,0.16666666666666666
494,110,149.378,C4,16,125.0,4,25 mM HEPES pH 7,TOXO,1,2,11/23/21,15.01388888888889,0.16666666666666666
495,111,224.073,C4,16,125.0,4,25 mM HEPES pH 7,TOXO,1,2,11/23/21,15.01388888888889,0.16666666666666666
497,113,74.695,C5,16,125.0,4,25 mM HEPES pH 7,TOXO,2,2,11/23/21,15.01388888888889,0.16666666666666666
498,114,149.378,C5,15,125.0,4,25 mM HEPES pH 7,TOXO,2,2,11/23/21,14.01388888888889,0.16666666666666666
499,115,224.073,C5,15,125.0,4,25 mM HEPES pH 7,TOXO,2,2,11/23/21,14.01388888888889,0.16666666666666666
501,117,74.695,C6,16,125.0,4,25 mM HEPES pH 7,TOXO,3,2,11/23/21,15.01388888888889,0.16666666666666666
502,118,149.378,C6,15,125.0,4,25 mM HEPES pH 7,TOXO,3,2,11/23/21,14.01388888888889,0.16666666666666666
503,119,224.073,C6,15,125.0,4,25 mM HEPES pH 7,TOXO,3,2,11/23/21,14.01388888888889,0.16666666666666666
505,121,74.695,C7,1,176250.0,4,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
506,122,149.378,C7,1,176250.0,4,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
507,123,224.073,C7,1,176250.0,4,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
509,125,74.695,C8,1,176250.0,4,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
510,126,149.378,C8,1,176250.0,4,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
511,127,224.073,C8,1,176250.0,4,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
513,129,74.695,C9,1,176250.0,4,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
514,130,149.378,C9,1,176250.0,4,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
515,131,224.073,C9,1,176250.0,4,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
517,133,74.695,C10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
518,134,149.378,C10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
519,135,224.073,C10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
521,137,74.695,C11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
522,138,149.378,C11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
523,139,224.073,C11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
525,141,74.695,C12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
526,142,149.378,C12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
527,143,224.073,C12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
529,145,74.695,D1,1,62.5,8,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
530,146,149.378,D1,1,62.5,8,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
531,147,224.073,D1,1,62.5,8,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
533,149,74.695,D2,1,62.5,8,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
534,150,149.378,D2,1,62.5,8,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
535,151,224.073,D2,1,62.5,8,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
537,153,74.695,D3,1,62.5,8,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
538,154,149.378,D3,1,62.5,8,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
539,155,224.073,D3,1,62.5,8,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
541,157,74.695,D4,8,62.5,8,25 mM HEPES pH 7,TOXO,1,2,11/23/21,7.013888888888889,0.16666666666666666
542,158,149.378,D4,8,62.5,8,25 mM HEPES pH 7,TOXO,1,2,11/23/21,7.013888888888889,0.16666666666666666
543,159,224.073,D4,8,62.5,8,25 mM HEPES pH 7,TOXO,1,2,11/23/21,7.013888888888889,0.16666666666666666
545,161,74.695,D5,8,62.5,8,25 mM HEPES pH 7,TOXO,2,2,11/23/21,7.013888888888889,0.16666666666666666
546,162,149.378,D5,8,62.5,8,25 mM HEPES pH 7,TOXO,2,2,11/23/21,7.013888888888889,0.16666666666666666
547,163,224.073,D5,8,62.5,8,25 mM HEPES pH 7,TOXO,2,2,11/23/21,7.013888888888889,0.16666666666666666
549,165,74.695,D6,8,62.5,8,25 mM HEPES pH 7,TOXO,3,2,11/23/21,7.013888888888889,0.16666666666666666
550,166,149.378,D6,8,62.5,8,25 mM HEPES pH 7,TOXO,3,2,11/23/21,7.013888888888889,0.16666666666666666
551,167,224.073,D6,8,62.5,8,25 mM HEPES pH 7,TOXO,3,2,11/23/21,7.013888888888889,0.16666666666666666
553,169,74.695,D7,1,88125.0,8,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
554,170,149.378,D7,1,88125.0,8,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
555,171,224.073,D7,1,88125.0,8,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
557,173,74.695,D8,1,88125.0,8,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
558,174,149.378,D8,1,88125.0,8,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
559,175,224.073,D8,1,88125.0,8,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
561,177,74.695,D9,1,88125.0,8,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
562,178,149.378,D9,0,88125.0,8,25 mM HEPES pH 7,DMSO,3,2,11/23/21,-0.9861111111111112,0.16666666666666666
563,179,224.073,D9,1,88125.0,8,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
565,181,74.695,D10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
566,182,149.378,D10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
567,183,224.073,D10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
569,185,74.695,D11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
570,186,149.378,D11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
571,187,224.073,D11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
573,189,74.695,D12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
574,190,149.378,D12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
575,191,224.073,D12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
577,193,74.695,E1,1,31.25,16,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
578,194,149.378,E1,1,31.25,16,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
579,195,224.073,E1,1,31.25,16,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
581,197,74.695,E2,1,31.25,16,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
582,198,149.378,E2,1,31.25,16,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
583,199,224.073,E2,1,31.25,16,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
585,201,74.695,E3,1,31.25,16,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
586,202,149.378,E3,1,31.25,16,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
587,203,224.073,E3,1,31.25,16,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
589,205,74.695,E4,5,31.25,16,25 mM HEPES pH 7,TOXO,1,2,11/23/21,4.013888888888889,0.16666666666666666
590,206,149.378,E4,5,31.25,16,25 mM HEPES pH 7,TOXO,1,2,11/23/21,4.013888888888889,0.16666666666666666
591,207,224.073,E4,5,31.25,16,25 mM HEPES pH 7,TOXO,1,2,11/23/21,4.013888888888889,0.16666666666666666
593,209,74.695,E5,5,31.25,16,25 mM HEPES pH 7,TOXO,2,2,11/23/21,4.013888888888889,0.16666666666666666
594,210,149.378,E5,4,31.25,16,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3.013888888888889,0.16666666666666666
595,211,224.073,E5,5,31.25,16,25 mM HEPES pH 7,TOXO,2,2,11/23/21,4.013888888888889,0.16666666666666666
597,213,74.695,E6,5,31.25,16,25 mM HEPES pH 7,TOXO,3,2,11/23/21,4.013888888888889,0.16666666666666666
598,214,149.378,E6,5,31.25,16,25 mM HEPES pH 7,TOXO,3,2,11/23/21,4.013888888888889,0.16666666666666666
599,215,224.073,E6,5,31.25,16,25 mM HEPES pH 7,TOXO,3,2,11/23/21,4.013888888888889,0.16666666666666666
601,217,74.695,E7,1,44062.5,16,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
602,218,149.378,E7,1,44062.5,16,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
603,219,224.073,E7,1,44062.5,16,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
605,221,74.695,E8,1,44062.5,16,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
606,222,149.378,E8,1,44062.5,16,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
607,223,224.073,E8,1,44062.5,16,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
609,225,74.695,E9,1,44062.5,16,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
610,226,149.378,E9,1,44062.5,16,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
611,227,224.073,E9,1,44062.5,16,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
613,229,74.695,E10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
614,230,149.378,E10,0,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,-0.9861111111111112,0.16666666666666666
615,231,224.073,E10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
617,233,74.695,E11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
618,234,149.378,E11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
619,235,224.073,E11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
621,237,74.695,E12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
622,238,149.378,E12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
623,239,224.073,E12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
625,241,74.695,F1,1,15.625,32,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
626,242,149.378,F1,1,15.625,32,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
627,243,224.073,F1,1,15.625,32,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
629,245,74.695,F2,1,15.625,32,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
630,246,149.378,F2,1,15.625,32,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
631,247,224.073,F2,1,15.625,32,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
633,249,74.695,F3,1,15.625,32,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
634,250,149.378,F3,1,15.625,32,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
635,251,224.073,F3,1,15.625,32,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
637,253,74.695,F4,3,15.625,32,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2.013888888888889,0.16666666666666666
638,254,149.378,F4,3,15.625,32,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2.013888888888889,0.16666666666666666
639,255,224.073,F4,3,15.625,32,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2.013888888888889,0.16666666666666666
641,257,74.695,F5,3,15.625,32,25 mM HEPES pH 7,TOXO,2,2,11/23/21,2.013888888888889,0.16666666666666666
642,258,149.378,F5,3,15.625,32,25 mM HEPES pH 7,TOXO,2,2,11/23/21,2.013888888888889,0.16666666666666666
643,259,224.073,F5,3,15.625,32,25 mM HEPES pH 7,TOXO,2,2,11/23/21,2.013888888888889,0.16666666666666666
645,261,74.695,F6,3,15.625,32,25 mM HEPES pH 7,TOXO,3,2,11/23/21,2.013888888888889,0.16666666666666666
646,262,149.378,F6,3,15.625,32,25 mM HEPES pH 7,TOXO,3,2,11/23/21,2.013888888888889,0.16666666666666666
647,263,224.073,F6,3,15.625,32,25 mM HEPES pH 7,TOXO,3,2,11/23/21,2.013888888888889,0.16666666666666666
649,265,74.695,F7,1,22031.25,32,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
650,266,149.378,F7,1,22031.25,32,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
651,267,224.073,F7,1,22031.25,32,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
653,269,74.695,F8,1,22031.25,32,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
654,270,149.378,F8,1,22031.25,32,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
655,271,224.073,F8,1,22031.25,32,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
657,273,74.695,F9,1,22031.25,32,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
658,274,149.378,F9,1,22031.25,32,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
659,275,224.073,F9,1,22031.25,32,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
661,277,74.695,F10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
662,278,149.378,F10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
663,279,224.073,F10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
665,281,74.695,F11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
666,282,149.378,F11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
667,283,224.073,F11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
669,285,74.695,F12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
670,286,149.378,F12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
671,287,224.073,F12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
673,289,74.695,G1,1,7.8125,64,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
674,290,149.378,G1,2,7.8125,64,25 mM HEPES pH 7,PCA,1,2,11/23/21,1.0138888888888888,0.16666666666666666
675,291,224.073,G1,1,7.8125,64,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
677,293,74.695,G2,1,7.8125,64,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
678,294,149.378,G2,1,7.8125,64,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
679,295,224.073,G2,1,7.8125,64,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
681,297,74.695,G3,1,7.8125,64,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
682,298,149.378,G3,1,7.8125,64,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
683,299,224.073,G3,1,7.8125,64,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
685,301,74.695,G4,2,7.8125,64,25 mM HEPES pH 7,TOXO,1,2,11/23/21,1.0138888888888888,0.16666666666666666
686,302,149.378,G4,2,7.8125,64,25 mM HEPES pH 7,TOXO,1,2,11/23/21,1.0138888888888888,0.16666666666666666
687,303,224.073,G4,2,7.8125,64,25 mM HEPES pH 7,TOXO,1,2,11/23/21,1.0138888888888888,0.16666666666666666
689,305,74.695,G5,2,7.8125,64,25 mM HEPES pH 7,TOXO,2,2,11/23/21,1.0138888888888888,0.16666666666666666
690,306,149.378,G5,2,7.8125,64,25 mM HEPES pH 7,TOXO,2,2,11/23/21,1.0138888888888888,0.16666666666666666
691,307,224.073,G5,2,7.8125,64,25 mM HEPES pH 7,TOXO,2,2,11/23/21,1.0138888888888888,0.16666666666666666
693,309,74.695,G6,2,7.8125,64,25 mM HEPES pH 7,TOXO,3,2,11/23/21,1.0138888888888888,0.16666666666666666
694,310,149.378,G6,2,7.8125,64,25 mM HEPES pH 7,TOXO,3,2,11/23/21,1.0138888888888888,0.16666666666666666
695,311,224.073,G6,2,7.8125,64,25 mM HEPES pH 7,TOXO,3,2,11/23/21,1.0138888888888888,0.16666666666666666
697,313,74.695,G7,1,11015.625,64,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
698,314,149.378,G7,1,11015.625,64,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
699,315,224.073,G7,1,11015.625,64,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
701,317,74.695,G8,1,11015.625,64,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
702,318,149.378,G8,1,11015.625,64,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
703,319,224.073,G8,1,11015.625,64,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
705,321,74.695,G9,1,11015.625,64,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
706,322,149.378,G9,1,11015.625,64,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
707,323,224.073,G9,1,11015.625,64,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
709,325,74.695,G10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
710,326,149.378,G10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
711,327,224.073,G10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
713,329,74.695,G11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
714,330,149.378,G11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
715,331,224.073,G11,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
717,333,74.695,G12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
718,334,149.378,G12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
719,335,224.073,G12,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
721,337,74.695,H1,1,3.90625,128,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
722,338,149.378,H1,1,3.90625,128,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
723,339,224.073,H1,1,3.90625,128,25 mM HEPES pH 7,PCA,1,2,11/23/21,0.01388888888888884,0.16666666666666666
725,341,74.695,H2,1,3.90625,128,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
726,342,149.378,H2,1,3.90625,128,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
727,343,224.073,H2,1,3.90625,128,25 mM HEPES pH 7,PCA,2,2,11/23/21,0.01388888888888884,0.16666666666666666
729,345,74.695,H3,1,3.90625,128,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
730,346,149.378,H3,1,3.90625,128,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
731,347,224.073,H3,1,3.90625,128,25 mM HEPES pH 7,PCA,3,2,11/23/21,0.01388888888888884,0.16666666666666666
733,349,74.695,H4,1,3.90625,128,25 mM HEPES pH 7,TOXO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
734,350,149.378,H4,2,3.90625,128,25 mM HEPES pH 7,TOXO,1,2,11/23/21,1.0138888888888888,0.16666666666666666
735,351,224.073,H4,2,3.90625,128,25 mM HEPES pH 7,TOXO,1,2,11/23/21,1.0138888888888888,0.16666666666666666
737,353,74.695,H5,2,3.90625,128,25 mM HEPES pH 7,TOXO,2,2,11/23/21,1.0138888888888888,0.16666666666666666
738,354,149.378,H5,1,3.90625,128,25 mM HEPES pH 7,TOXO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
739,355,224.073,H5,2,3.90625,128,25 mM HEPES pH 7,TOXO,2,2,11/23/21,1.0138888888888888,0.16666666666666666
741,357,74.695,H6,2,3.90625,128,25 mM HEPES pH 7,TOXO,3,2,11/23/21,1.0138888888888888,0.16666666666666666
742,358,149.378,H6,1,3.90625,128,25 mM HEPES pH 7,TOXO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
743,359,224.073,H6,2,3.90625,128,25 mM HEPES pH 7,TOXO,3,2,11/23/21,1.0138888888888888,0.16666666666666666
745,361,74.695,H7,1,5507.8125,128,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
746,362,149.378,H7,1,5507.8125,128,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
747,363,224.073,H7,1,5507.8125,128,25 mM HEPES pH 7,DMSO,1,2,11/23/21,0.01388888888888884,0.16666666666666666
749,365,74.695,H8,1,5507.8125,128,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
750,366,149.378,H8,1,5507.8125,128,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
751,367,224.073,H8,1,5507.8125,128,25 mM HEPES pH 7,DMSO,2,2,11/23/21,0.01388888888888884,0.16666666666666666
753,369,74.695,H9,1,5507.8125,128,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
754,370,149.378,H9,1,5507.8125,128,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
755,371,224.073,H9,1,5507.8125,128,25 mM HEPES pH 7,DMSO,3,2,11/23/21,0.01388888888888884,0.16666666666666666
757,373,74.695,H10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
758,374,149.378,H10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
759,375,224.073,H10,1,1.0,1,25 mM HEPES pH 7,BLANK,1,2,11/23/21,0.01388888888888884,0.16666666666666666
