,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
469,85,74.679,B10,4471,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4470.013888888889,4446.472084708471,4470.000137513751,0.9947333773028669,1.00529450686717,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.050137605034009596,0.050669918269787145
470,86,149.353,B10,4472,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4471.013888888889,4446.472084708471,4471.000137513751,0.9945108916516239,1.0055194049602214,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05012639107661872,0.05068125382162345
471,87,224.037,B10,4490,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4489.013888888889,4446.472084708471,4489.000137513751,0.9905231002723961,1.00956757063515,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.049925394192727554,0.05088529375467693
473,89,74.679,B11,4375,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4374.013888888889,4446.472084708471,4374.000137513751,1.0165656592459023,0.9837042899342175,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051238018827381715,0.04958170529350269
474,90,149.353,B11,4388,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4387.013888888889,4446.472084708471,4387.000137513751,1.0135532696502898,0.9866279651438882,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05108618517707082,0.04972906746737447
475,91,224.037,B11,4379,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4378.013888888889,4446.472084708471,4378.000137513751,1.0156368647029004,0.9846038823064239,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051191204741295966,0.04962704750084786
477,93,74.679,B12,4151,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4150.013888888889,4446.472084708471,4150.000137513751,1.0714357074689616,0.9333271170906623,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05400363710153086,0.04704254168217766
478,94,149.353,B12,4182,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4181.013888888889,4446.472084708471,4181.000137513751,1.0634915539556615,0.9402989579752614,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05360322746383925,0.04739394378910163
479,95,224.037,B12,4182,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4181.013888888889,4446.472084708471,4181.000137513751,1.0634915539556615,0.9402989579752614,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05360322746383925,0.04739394378910163
481,97,74.679,C1,3209,124.3811881,4,25 mM HEPES pH 7,PCA,1,2,11/23/21,3208.0138888888887,4446.472084708471,3208.0001375137513,1.3860530370112158,0.7214731134360683,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06986131290380351,0.03636445185252362
482,98,149.353,C1,3202,124.3811881,4,25 mM HEPES pH 7,PCA,1,2,11/23/21,3201.0138888888887,4446.472084708471,3201.0001375137513,1.3890840806982725,0.7198988267847073,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07001408677739589,0.03628510298967152
483,99,224.037,C1,3186,124.3811881,4,25 mM HEPES pH 7,PCA,1,2,11/23/21,3185.0138888888887,4446.472084708471,3185.0001375137513,1.3960622107866818,0.7163004572958819,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07036580587949642,0.03610373416029534
485,101,74.679,C2,3721,124.3811881,4,25 mM HEPES pH 7,PCA,2,2,11/23/21,3720.0138888888887,4446.472084708471,3720.0001375137513,1.1952844540229257,0.8366209370784804,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.060245992772755046,0.042168254392605825
486,102,149.353,C2,3733,124.3811881,4,25 mM HEPES pH 7,PCA,2,2,11/23/21,3732.0138888888887,4446.472084708471,3732.0001375137513,1.1914410957914787,0.8393197141950994,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06005227576131614,0.04230428101463986
487,103,224.037,C2,3727,124.3811881,4,25 mM HEPES pH 7,PCA,2,2,11/23/21,3726.0138888888887,4446.472084708471,3726.0001375137513,1.1933596804159867,0.83797032563679,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06014897829521247,0.042236267703622835
489,105,74.679,C3,3348,124.3811881,4,25 mM HEPES pH 7,PCA,3,2,11/23/21,3347.0138888888887,4446.472084708471,3347.0001375137513,1.328490633596535,0.7527339483702388,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06695999169208963,0.03794009355773337
490,106,149.353,C3,3345,124.3811881,4,25 mM HEPES pH 7,PCA,3,2,11/23/21,3344.0138888888887,4446.472084708471,3344.0001375137513,1.3296824612690519,0.7520592540910841,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06702006345250673,0.03790608690222517
491,107,224.037,C3,3330,124.3811881,4,25 mM HEPES pH 7,PCA,3,2,11/23/21,3329.0138888888887,4446.472084708471,3329.0001375137513,1.3356738208650691,0.7486857826953103,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06732204630332014,0.03773605362468425
493,109,74.679,C4,2268,123.7623762,4,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2267.0138888888887,4461.323569856985,2252.148652365236,1.974318315384557,0.5065039371856409,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.09951168240112988,0.025529347795328467
494,110,149.353,C4,2255,123.7623762,4,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2254.0138888888887,4461.323569856985,2239.148652365236,1.9857807692385643,0.5035802619759703,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.10008942513836351,0.02538198562146823
495,111,224.037,C4,2258,123.7623762,4,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2257.0138888888887,4461.323569856985,2242.148652365236,1.9831237900496816,0.5042549562551251,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.09995550525969604,0.025415992276974424
497,113,74.679,C5,2419,123.7623762,4,25 mM HEPES pH 7,TOXO,2,2,11/23/21,2418.0138888888887,4461.323569856985,2403.148652365236,1.8502635402753895,0.5404635492364304,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.09325894225928982,0.02724101612248665
498,114,149.353,C5,2383,123.7623762,4,25 mM HEPES pH 7,TOXO,2,2,11/23/21,2382.0138888888887,4460.333470847085,2368.1387513751374,1.8776173189815635,0.5325898892658324,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.09463765637967766,0.02684415957505627
499,115,224.037,C5,2389,123.7623762,4,25 mM HEPES pH 7,TOXO,2,2,11/23/21,2388.0138888888887,4460.333470847085,2374.1387513751374,1.8728721439544662,0.5339392778241419,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.09439848504310044,0.02691217288606943
501,117,74.679,C6,2507,123.7623762,4,25 mM HEPES pH 7,TOXO,3,2,11/23/21,2506.0138888888887,4461.323569856985,2491.148652365236,1.7849028515868037,0.56025458142497,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.08996456361493675,0.028238544684018773
502,118,149.353,C6,2498,123.7623762,4,25 mM HEPES pH 7,TOXO,3,2,11/23/21,2497.0138888888887,4460.333470847085,2483.1387513751374,1.7906604416973997,0.5584531699667648,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.090254763768633,0.028147748036147283
503,119,224.037,C6,2489,123.7623762,4,25 mM HEPES pH 7,TOXO,3,2,11/23/21,2488.0138888888887,4460.333470847085,2474.1387513751374,1.7971742008656433,0.5564290871293005,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.09058307715591098,0.02804572806962672
505,121,74.679,C7,4731,174504.9505,4,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4730.013888888889,4446.472084708471,4730.000137513751,0.9400545885968077,1.0637680110605823,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0473816268246015,0.05361716174723029
506,122,149.353,C7,4759,174504.9505,4,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4758.013888888889,4446.472084708471,4758.000137513751,0.9345225314887841,1.0700651576660265,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04710279422417936,0.05393455719864773
507,123,224.037,C7,4751,174504.9505,4,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4750.013888888889,4446.472084708471,4750.000137513751,0.936096464127831,1.068265972921614,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04718212524373773,0.053843872783957025
509,125,74.679,C8,4572,174504.9505,4,25 mM HEPES pH 7,DMSO,2,2,11/23/21,4571.013888888889,4446.472084708471,4571.000137513751,0.9727539268357672,1.02800921426538,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0490297734968502,0.05181480900525444
510,126,149.353,C8,4587,174504.9505,4,25 mM HEPES pH 7,DMSO,2,2,11/23/21,4586.013888888889,4446.472084708471,4586.000137513751,0.9695722198002225,1.0313826856611539,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04886940572963748,0.0519848422827992
511,127,224.037,C8,4556,174504.9505,4,25 mM HEPES pH 7,DMSO,2,2,11/23/21,4555.013888888889,4446.472084708471,4555.000137513751,0.9761708450266562,1.0244108447765545,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04920199662578697,0.051633440175873395
513,129,74.679,C9,4559,174504.9505,4,25 mM HEPES pH 7,DMSO,3,2,11/23/21,4558.013888888889,4446.472084708471,4558.000137513751,0.97552834558683,1.0250855390557094,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.049169612688658465,0.05166744683138233
514,130,149.353,C9,4572,174504.9505,4,25 mM HEPES pH 7,DMSO,3,2,11/23/21,4571.013888888889,4446.472084708471,4571.000137513751,0.9727539268357672,1.02800921426538,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0490297734968502,0.05181480900525444
515,131,224.037,C9,4600,174504.9505,4,25 mM HEPES pH 7,DMSO,3,2,11/23/21,4599.013888888889,4446.472084708471,4599.000137513751,0.966831528675952,1.0343063608708245,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.048731266513390145,0.052132204456671334
517,133,74.679,C10,4341,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4340.013888888889,4446.472084708471,4340.000137513751,1.0245295374300538,0.9760577547704636,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051639422648817476,0.04919629653106894
518,134,149.353,C10,4349,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4348.013888888889,4446.472084708471,4348.000137513751,1.022644478543159,0.9778569395148763,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0515444099146527,0.049286980945759215
519,135,224.037,C10,4352,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4351.013888888889,4446.472084708471,4351.000137513751,1.02193936860552,0.9785316337940311,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051508870216912986,0.049320987601268074
521,137,74.679,C11,4458,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4457.013888888889,4446.472084708471,4457.000137513751,0.9976347758906963,1.0023708316574993,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.050283844398013935,0.05052255609591522
522,138,149.353,C11,4480,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4479.013888888889,4446.472084708471,4479.000137513751,0.9927345829021382,1.0073185897046342,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05003685968203899,0.05077193823631388
523,139,224.037,C11,4506,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4505.013888888889,4446.472084708471,4505.000137513751,0.9870051493022315,1.0131659401239754,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0497480787026626,0.05106666258405784
525,141,74.679,C12,4063,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4062.0138888888887,4446.472084708471,4062.0001375137513,1.0946475093068064,0.9135360849021228,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05517358291747289,0.04604501312058796
526,142,149.353,C12,4124,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4123.013888888889,4446.472084708471,4123.000137513751,1.0784521428647427,0.9272548685782694,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.054357286908273836,0.04673648178259886
527,143,224.037,C12,4154,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4153.013888888889,4446.472084708471,4153.000137513751,1.0706617351559407,0.9340018113698171,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05396462652942632,0.04707654833768643
529,145,74.679,D1,3786,62.19059406,8,25 mM HEPES pH 7,PCA,1,2,11/23/21,3785.0138888888887,4446.472084708471,3785.0001375137513,1.1747577732597054,0.8512393131268335,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05921138527255641,0.04290506526195725
530,146,149.353,D1,3789,62.19059406,8,25 mM HEPES pH 7,PCA,1,2,11/23/21,3788.0138888888887,4446.472084708471,3788.0001375137513,1.173827394909167,0.8519140074059882,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05916449135772473,0.042939071917465786
531,147,224.037,D1,3763,62.19059406,8,25 mM HEPES pH 7,PCA,1,2,11/23/21,3762.0138888888887,4446.472084708471,3762.0001375137513,1.1819399709729754,0.8460666569866471,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05957339000716326,0.042644347569725086
533,149,74.679,D2,4058,62.19059406,8,25 mM HEPES pH 7,PCA,2,2,11/23/21,4057.0138888888887,4446.472084708471,4057.0001375137513,1.0959965941875105,0.9124115944368649,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.055241580922218925,0.045988335361406764
534,150,149.353,D2,4068,62.19059406,8,25 mM HEPES pH 7,PCA,2,2,11/23/21,4067.0138888888887,4446.472084708471,4067.0001375137513,1.0933017415759305,0.9146605753673808,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05510575210722515,0.046101690879769154
535,151,224.037,D2,4052,62.19059406,8,25 mM HEPES pH 7,PCA,2,2,11/23/21,4051.0138888888887,4446.472084708471,4051.0001375137513,1.0976198919761797,0.9110622058785554,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.055323400096325,0.04592032205038934
537,153,74.679,D3,3733,62.19059406,8,25 mM HEPES pH 7,PCA,3,2,11/23/21,3732.0138888888887,4446.472084708471,3732.0001375137513,1.1914410957914787,0.8393197141950994,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06005227576131614,0.04230428101463986
538,154,149.353,D3,3756,62.19059406,8,25 mM HEPES pH 7,PCA,3,2,11/23/21,3755.0138888888887,4446.472084708471,3755.0001375137513,1.1841433210379075,0.8444923703352859,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05968444559033508,0.04256499870687185
539,155,224.037,D3,3730,62.19059406,8,25 mM HEPES pH 7,PCA,3,2,11/23/21,3729.0138888888887,4446.472084708471,3729.0001375137513,1.1923996163480797,0.8386450199159446,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06010058812941863,0.04227027435913134
541,157,74.679,D4,2863,61.88118812,8,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2862.0138888888887,4453.402777777777,2855.0694444444443,1.5573906063775447,0.6420996735854066,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07849725051047446,0.03236378768674091
542,158,149.353,D4,2857,61.88118812,8,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2856.0138888888887,4453.402777777777,2849.0694444444443,1.5606703943295326,0.6407502850270971,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07866256185591862,0.03229577437572575
543,159,224.037,D4,2857,61.88118812,8,25 mM HEPES pH 7,TOXO,1,2,11/23/21,2856.0138888888887,4453.402777777777,2849.0694444444443,1.5606703943295326,0.6407502850270971,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07866256185591862,0.03229577437572575
545,161,74.679,D5,3196,61.88118812,8,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3195.0138888888887,4453.402777777777,3188.0694444444443,1.3947181549265708,0.7169907385715848,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0702980613527676,0.03613852644810883
546,162,149.353,D5,3186,61.88118812,8,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3185.0138888888887,4453.402777777777,3178.0694444444443,1.3991067253442646,0.714741757641069,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0705192587261702,0.03602517092974875
547,163,224.037,D5,3192,61.88118812,8,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3191.0138888888887,4453.402777777777,3184.0694444444443,1.3964702751981435,0.7160911461993784,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07038637357407654,0.03609318424076479
549,165,74.679,D6,3057,61.88118812,8,25 mM HEPES pH 7,TOXO,3,2,11/23/21,3056.0138888888887,4453.402777777777,3049.0694444444443,1.458300118888732,0.6857299036374144,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07350278682956538,0.0345628847429073
550,166,149.353,D6,3036,61.88118812,8,25 mM HEPES pH 7,TOXO,3,2,11/23/21,3035.0138888888887,4453.402777777777,3028.0694444444443,1.4684135931859774,0.681007043683331,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07401253687061302,0.034324838154352375
551,167,224.037,D6,3026,61.88118812,8,25 mM HEPES pH 7,TOXO,3,2,11/23/21,3025.0138888888887,4453.402777777777,3018.0694444444443,1.47327900009664,0.6787580627528151,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.07425776826187723,0.034211482635992954
553,169,74.679,D7,4686,87252.47525,8,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4685.013888888889,4446.472084708471,4685.000137513751,0.9490839280301477,1.0536475968732608,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04783673315216335,0.053107061914595306
554,170,149.353,D7,4671,87252.47525,8,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4670.013888888889,4446.472084708471,4670.000137513751,0.9521323773880168,1.050274125477487,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04799038432479474,0.05293702863705037
555,171,224.037,D7,4668,87252.47525,8,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4667.013888888889,4446.472084708471,4667.000137513751,0.9527444187524907,1.0495994311983323,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04802123308175624,0.052903021981541384
557,173,74.679,D8,4317,87252.47525,8,25 mM HEPES pH 7,DMSO,2,2,11/23/21,4316.013888888889,4446.472084708471,4316.000137513751,1.0302266431100564,0.9706602005372256,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051926574202143576,0.04892424328699815
558,174,149.353,D8,4339,87252.47525,8,25 mM HEPES pH 7,DMSO,2,2,11/23/21,4338.013888888889,4446.472084708471,4338.000137513751,1.0250018885157859,0.9756079585843604,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051663230588427804,0.04917362542739636
559,175,224.037,D8,4341,87252.47525,8,25 mM HEPES pH 7,DMSO,2,2,11/23/21,4340.013888888889,4446.472084708471,4340.000137513751,1.0245295374300538,0.9760577547704636,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.051639422648817476,0.04919629653106894
561,177,74.679,D9,4478,87252.47525,8,25 mM HEPES pH 7,DMSO,3,2,11/23/21,4477.013888888889,4446.472084708471,4477.000137513751,0.9931780649447604,1.006868793518531,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05005921253356804,0.05074926713264127
562,178,149.353,D9,4500,87252.47525,8,25 mM HEPES pH 7,DMSO,3,2,11/23/21,4499.013888888889,4445.48198569857,4499.990236523652,0.9881039957029609,1.0120392229449249,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04980346392255449,0.051009872591689806
563,179,224.037,D9,4480,87252.47525,8,25 mM HEPES pH 7,DMSO,3,2,11/23/21,4479.013888888889,4446.472084708471,4479.000137513751,0.9927345829021382,1.0073185897046342,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05003685968203899,0.05077193823631388
565,181,74.679,D10,4464,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4463.013888888889,4446.472084708471,4463.000137513751,0.9962935685254912,1.0037202202158086,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05021624344414696,0.05059056940693303
566,182,149.353,D10,4522,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4521.013888888889,4446.472084708471,4521.000137513751,0.9835120986699614,1.0167643096128007,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04957201826579606,0.05124803141343878
567,183,224.037,D10,4529,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4528.013888888889,4446.472084708471,4528.000137513751,0.9819916515671329,1.0183385962641618,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04949538308087107,0.051327380276292946
569,185,74.679,D11,4277,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4276.013888888889,4446.472084708471,4276.000137513751,1.0398639360004076,0.9616642768151621,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.052412323243633235,0.04847082121354703
570,186,149.353,D11,4318,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4317.013888888889,4446.472084708471,4317.000137513751,1.0299879990029697,0.9708850986302772,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05191454580915051,0.048935578838834426
571,187,224.037,D11,4322,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4321.013888888889,4446.472084708471,4321.000137513751,1.0290345271527275,0.9717846910024835,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05186648791129355,0.04898092104617955
573,189,74.679,D12,4273,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4272.013888888889,4446.472084708471,4272.000137513751,1.0408375913398529,0.9607646844429558,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.052461398451086015,0.04842547900620193
574,190,149.353,D12,4274,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4273.013888888889,4446.472084708471,4273.000137513751,1.0405940066083192,0.9609895825360074,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05244912103550778,0.0484368145580382
575,191,224.037,D12,4280,1.0,1,25 mM HEPES pH 7,RTDP,1,2,11/23/21,4279.013888888889,4446.472084708471,4279.000137513751,1.0391348890951149,0.9623389710943169,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05237557704950212,0.04850482786905585
577,193,74.679,E1,3896,31.09529703,16,25 mM HEPES pH 7,PCA,1,2,11/23/21,3895.0138888888887,4446.472084708471,3895.0001375137513,1.1415810465597538,0.8759781033625079,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05753917676151754,0.044151975963938696
578,194,149.353,E1,3874,31.09529703,16,25 mM HEPES pH 7,PCA,1,2,11/23/21,3873.0138888888887,4446.472084708471,3873.0001375137513,1.1480656275389935,0.871030345315373,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05786601947876469,0.0439025938235422
579,195,224.037,E1,3862,31.09529703,16,25 mM HEPES pH 7,PCA,1,2,11/23/21,3861.0138888888887,4446.472084708471,3861.0001375137513,1.151633818950491,0.868331568198754,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0580458672407599,0.04376656720150779
581,197,74.679,E2,4750,31.09529703,16,25 mM HEPES pH 7,PCA,2,2,11/23/21,4749.013888888889,4446.472084708471,4749.000137513751,0.936293578559716,1.0680410748285623,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.047192060414064055,0.053832537232120684
582,198,149.353,E2,4723,31.09529703,16,25 mM HEPES pH 7,PCA,2,2,11/23/21,4722.013888888889,4446.472084708471,4722.000137513751,0.9416472265658389,1.0619688263161695,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04746190065000943,0.05352647733253961
583,199,224.037,E2,4722,31.09529703,16,25 mM HEPES pH 7,PCA,2,2,11/23/21,4721.013888888889,4446.472084708471,4721.000137513751,0.9418466858327605,1.0617439282231178,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.04747195400719431,0.053515141780703275
585,201,74.679,E3,4012,31.09529703,16,25 mM HEPES pH 7,PCA,3,2,11/23/21,4011.0138888888887,4446.472084708471,4011.0001375137513,1.1085659887534942,0.902066282156492,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.055875116857265164,0.04546689997694002
586,202,149.353,E3,4010,31.09529703,16,25 mM HEPES pH 7,PCA,3,2,11/23/21,4009.0138888888887,4446.472084708471,4009.0001375137513,1.1091190273919218,0.9016164859703888,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.055902991696349436,0.04544422887326755
587,203,224.037,E3,3987,31.09529703,16,25 mM HEPES pH 7,PCA,3,2,11/23/21,3986.0138888888887,4446.472084708471,3986.0001375137513,1.115518860997027,0.8964438298302023,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.0562255628867018,0.045183511181034336
589,205,74.679,E4,3870,30.94059406,16,25 mM HEPES pH 7,TOXO,1,2,11/23/21,3869.0138888888887,4450.432480748074,3865.0397414741474,1.1504301716797949,0.8692400674261308,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.057985199736441354,0.04381235834159857
590,206,149.353,E4,3864,30.94059406,16,25 mM HEPES pH 7,TOXO,1,2,11/23/21,3863.0138888888887,4450.432480748074,3859.0397414741474,1.1522188500797332,0.8678906788678212,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05807535459924428,0.04374434503058138
591,207,224.037,E4,3859,30.94059406,16,25 mM HEPES pH 7,TOXO,1,2,11/23/21,3858.0138888888887,4450.432480748074,3854.0397414741474,1.1537136697071497,0.8667661884025633,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05815069808101806,0.04368766727140038
593,209,74.679,E5,3621,30.94059406,16,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3620.0138888888887,4450.432480748074,3616.0397414741474,1.2296486353108083,0.8132404422562859,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.061978052627386974,0.04098980593439164
594,210,149.353,E5,3610,30.94059406,16,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3609.0138888888887,4449.442381738174,3606.0298404840482,1.2330619906174907,0.8109892346119774,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.062150096176069064,0.040876338182843724
595,211,224.037,E5,3614,30.94059406,16,25 mM HEPES pH 7,TOXO,2,2,11/23/21,3613.0138888888887,4450.432480748074,3609.0397414741474,1.2320336299530839,0.8116661556049247,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.06209826365289654,0.04091045707153865
597,213,74.679,E6,3992,30.94059406,16,25 mM HEPES pH 7,TOXO,3,2,11/23/21,3991.0138888888887,4450.432480748074,3987.0397414741474,1.1152279941130767,0.8966776347784242,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.056210902306008705,0.04519529566561655
598,214,149.353,E6,3958,30.94059406,16,25 mM HEPES pH 7,TOXO,3,2,11/23/21,3957.0138888888887,4450.432480748074,3953.0397414741474,1.1248200433409208,0.8890310996146703,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05669437092851797,0.04480988690318501
599,215,224.037,E6,3952,30.94059406,16,25 mM HEPES pH 7,TOXO,3,2,11/23/21,3951.0138888888887,4450.432480748074,3947.0397414741474,1.1265299121798713,0.8876817110563608,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.05678055354837359,0.04474187359216771
601,217,74.679,E7,4697,43626.23762,16,25 mM HEPES pH 7,DMSO,1,2,11/23/21,4696.013888888889,4446.472084708471,4696.000137513751,0.9468607757936448,1.0561214758968283,0.16666666666666666,224.11516214164197,0.0016501650165016515,0.047724679478975435,0.05323175298479495
