name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
O2NS,G12,1,9/29/22,7253.0,1.0,1.0,1.0,7188.715277777777,7098.473598598598,7183.866679179179,0.9874382859246644,1.0127215181489266,57.43822016381284,267.3885376903976,53.55325849766604,0.03793362269828865,0.03890490830211781
O2NS,G12,2,9/29/22,6987.333333333333,1.0,1.0,1.0,6923.04861111111,7097.272397397398,6919.401213713713,1.0251790264656122,0.9754393858871471,79.9404932992032,267.3581822939861,80.5897265911599,0.04043786152647735,0.038475897180578596
O2NS,H10,1,9/29/22,7046.0,1.0,1.0,1.0,6981.715277777777,7097.872997997998,6977.467279779779,1.0166475478225225,0.9836250548597902,72.0357490110753,267.3546406065672,71.92467305944955,0.03972074432424878,0.038430544979617134
O2NS,H10,2,9/29/22,7034.333333333333,1.0,1.0,1.0,6970.04861111111,7095.7708958958965,6967.902715215215,1.018043059715839,0.9822767224395447,101.34338887623578,267.35666443369433,102.09672991557846,0.04116377533610735,0.03971759144615698
O2NS,H11,1,9/29/22,7091.0,1.0,1.0,1.0,7026.715277777777,7094.569694694695,7025.770583083083,1.009657932338454,0.99043445108574,47.82414803827284,267.37032486611196,44.78472380151903,0.03859039618364205,0.03785565054968969
O2NS,H11,2,9/29/22,7105.0,1.0,1.0,1.0,7040.715277777777,7097.572697697698,7036.76758008008,1.0080800480153522,0.9919847158653129,126.44820732452729,267.3581822939861,127.76071433791351,0.04216955053127837,0.04149625784608433
O2NS,H12,1,9/29/22,7405.333333333333,1.0,1.0,1.0,7341.04861111111,7096.371496496497,7338.302114614614,0.9666575304759767,1.034492535849388,30.76495520750781,267.35514656478523,30.513321175405277,0.036650497712173845,0.039222439305614205
O2NS,H12,2,9/29/22,7456.0,1.0,1.0,1.0,7391.715277777777,7102.3775025025025,7382.962775275275,0.9608100725843783,1.0407884227422897,114.75691323657426,267.36071204198964,116.43971352697267,0.03925199612533815,0.04251935351478057
PCA,A1,2,9/29/22,7705.666666666667,450.4504505,1.0,1.0,7641.381944444444,7122.497622622624,7612.509321821821,0.9318379393855847,1.073147977489904,115.3147105486546,267.35666443369433,114.38170610673248,0.037805500689445555,0.043538575634323756
PCA,A2,2,9/29/22,6790.666666666667,450.4504505,1.0,2.0,6726.381944444444,7121.897022022022,6698.109922422423,1.0590487588526372,0.944243588069911,64.64118245298413,267.36121798871795,66.30942534449386,0.04126536573076146,0.036792033109830716
PCA,A3,2,9/29/22,7014.666666666667,450.4504505,1.0,3.0,6950.381944444444,7120.09522022022,6923.911724224224,1.0245111842171546,0.976075239982974,91.59957679443714,267.3581822939861,90.88217040158493,0.040884542503168586,0.038951638840202106
PCA,B1,2,9/29/22,7494.666666666667,225.22522519999998,2.0,1.0,7430.381944444444,7104.479604604604,7419.527339839839,0.9560750537180615,1.0459429896336272,79.84035614224165,267.35514656478523,80.11755443667234,0.0374805001942246,0.04100354493473846
PCA,B2,2,9/29/22,7463.333333333333,225.22522519999998,2.0,2.0,7399.04861111111,7105.680805805806,7386.992805305305,0.9602858953518122,1.0413565427133948,91.2057151110606,267.35666443369433,90.19315563011143,0.03804125771580973,0.04125283189845418
PCA,B3,2,9/29/22,7312.0,225.22522519999998,2.0,3.0,7247.715277777777,7105.680805805806,7235.6594719719715,0.9803702105492725,1.0200228334556691,73.8454408585028,267.35514656478523,73.81219375096933,0.03827584375234469,0.03982397075824947
PCA,C1,2,9/29/22,7258.666666666667,112.61261259999999,4.0,1.0,7194.381944444444,7093.668793793794,7194.338150650651,0.9860010540870194,1.0141976987295849,65.9809250383774,267.3581822939861,64.51052577635552,0.0381957584782893,0.03928804151815157
PCA,C2,2,9/29/22,6996.333333333333,112.61261259999999,4.0,2.0,6932.04861111111,7093.668793793794,6932.004817317317,1.023315070739554,0.9772161366462587,102.72527667969526,267.35514656478523,102.57117798357021,0.04143069191653984,0.0395642963256688
PCA,C3,2,9/29/22,7283.666666666667,112.61261259999999,4.0,3.0,7219.381944444444,7096.671796796797,7216.335147647648,0.9829955032385589,1.01729865162701,102.481620151713,267.36121798871795,103.58111795894617,0.039641186728326956,0.04102452724835585
PCA,D1,2,9/29/22,7332.0,56.30630631,8.0,1.0,7267.715277777777,7087.362487487488,7273.97779029029,0.9752057546104919,1.0254246299022418,86.11126021367146,267.35514656478523,86.17688879593413,0.038524828777388415,0.04050869070894604
PCA,D2,2,9/29/22,7199.333333333333,56.30630631,8.0,2.0,7135.04861111111,7088.263388388387,7140.410222722722,0.9934478242477107,1.0065953899061089,67.60534349383897,267.3581822939861,66.47441745650823,0.038564475044612447,0.039074848066079026
PCA,D3,2,9/29/22,7263.333333333333,56.30630631,8.0,3.0,7199.04861111111,7089.764889889891,7202.908721221221,0.9848278347746864,1.0154059061793117,101.79136735951606,267.3561584783488,101.52174107468628,0.03962495499185865,0.04085527633368316
PCA,E1,2,9/29/22,7379.666666666667,28.153153149999998,16.0,1.0,7315.381944444444,7084.659784784785,7324.34715965966,0.9684992867445703,1.032525282864496,94.82870066029581,267.35514656478523,95.14745790156122,0.038606417229411404,0.041158628009083806
PCA,E2,2,9/29/22,7001.333333333333,28.153153149999998,16.0,2.0,6937.04861111111,7088.263388388389,6942.410222722722,1.0217813082814304,0.9786830037847676,88.88465823144034,267.36121798871795,90.65836910907359,0.04075306618028425,0.03903411904240338
PCA,E3,2,9/29/22,6905.0,28.153153149999998,16.0,3.0,6840.715277777777,7087.362487487488,6846.97779029029,1.0360227851271084,0.9652297366001571,68.20666489124531,267.35666443369433,67.91182174502319,0.04037311886199056,0.03761436084642182
PCA,F1,2,9/29/22,7598.0,14.07657658,32.0,1.0,7533.715277777777,7087.062187187187,7540.27809059059,0.9407643743076316,1.062965421852803,95.91219492633162,267.3546406065672,95.82879835784598,0.03741533437323896,0.04227541749238091
PCA,F2,2,9/29/22,7019.666666666667,14.07657658,32.0,2.0,6955.381944444444,7087.963088088088,6961.043856356356,1.0190461583606574,0.9813098178091393,69.4080864807551,267.36071204198964,70.96033433126978,0.03978390975543961,0.03831067014339174
PCA,F3,2,9/29/22,7024.666666666667,14.07657658,32.0,3.0,6960.381944444444,7087.963088088088,6966.043856356356,1.018314720130168,0.9820146760445267,47.41816602231658,267.3546406065672,47.249253200892504,0.03899279220157805,0.03760280927394384
PCA,G1,2,9/29/22,7412.666666666667,7.038288288,64.0,1.0,7348.381944444444,7086.761886886888,7355.245057557557,0.9644308169870234,1.0368810104223942,115.11074002420449,267.35666443369433,115.84713667705063,0.03939205116409516,0.04235126988293575
PCA,G2,2,9/29/22,6629.333333333333,7.038288288,64.0,2.0,6565.04861111111,7088.863988988989,6569.809622122121,1.0797306783615261,0.9261568834160421,108.71284408440404,267.3561584783488,109.05270624640413,0.04446290049851892,0.038138789772867505
PCA,G3,2,9/29/22,7090.333333333333,7.038288288,64.0,3.0,7026.04861111111,7089.16428928929,7030.509321821822,1.008977397694684,0.9911024788908099,115.95896890245253,267.3581822939861,116.89019054074058,0.041560323338170974,0.04082404578940733
PCA,H1,2,9/29/22,7291.0,3.519144144,128.0,1.0,7226.715277777777,7090.665790790791,7229.674486986987,0.9811817963268099,1.019179120264602,137.86641772232508,267.3561584783488,138.39520034453292,0.04147363461239161,0.04307974587041151
PCA,H2,2,9/29/22,6901.0,3.519144144,128.0,2.0,6836.715277777777,7090.665790790791,6839.674486986987,1.0371290349410887,0.9642001779043842,95.77133775606684,267.3561584783488,94.81246041304045,0.04164548824756849,0.038717060099953085
PCA,H3,2,9/29/22,6863.333333333333,3.519144144,128.0,3.0,6799.04861111111,7090.365490490491,6802.30812062062,1.0428261810864283,0.9589325796924167,103.93499155202714,267.36880707475393,106.187328586955,0.04253809874967962,0.03911598069655705
PMS,A4,1,9/29/22,12620.0,450.4504505,1.0,1.0,12555.715277777776,19493.068193193194,156.27208458458458,45.39278412300484,0.0220299331561204,82.6386661048364,282.9302162896981,20.21104536884029,6.114915943576623,0.0029676784998965713
PMS,A5,1,9/29/22,12444.333333333334,450.4504505,1.0,2.0,12380.04861111111,19306.281406406404,167.39220470470414,42.377272063020094,0.023597554805153097,142.05098545564545,283.22553117786396,111.65866089169123,28.312758455990874,0.015765806452967143
PMS,A6,1,9/29/22,12500.0,450.4504505,1.0,3.0,12435.715277777776,19360.335460460457,169.00481731731693,41.97291599494044,0.023824887461251044,110.55835172245756,270.92263300014855,70.95727601720898,17.69332680533514,0.010043179273106977
PMS,B4,1,9/29/22,10070.666666666666,225.22522519999998,2.0,1.0,10006.381944444443,14409.284409409409,2690.722535035035,2.6363271974855023,0.37931558759238543,153.57891283936056,271.13524938165824,113.46841102350004,0.14909965687785093,0.021452505596569103
PMS,B5,1,9/29/22,10146.666666666666,225.22522519999998,2.0,2.0,10082.381944444443,14372.64777277277,2803.3591716716714,2.530401766452923,0.39519415978031985,164.0289074185398,270.65987623787976,133.70402270795313,0.15381368484475275,0.024022378877069078
PMS,B6,1,9/29/22,10677.0,225.22522519999998,2.0,3.0,10612.715277777777,14798.473598598599,2907.866679179179,2.4394601894205,0.40992675524561545,147.07871748008492,274.79840089193993,102.32220624882606,0.1257785351244163,0.021135818082502443
PMS,C4,1,9/29/22,8207.666666666666,112.61261259999999,4.0,1.0,8143.381944444444,10919.49461961962,4317.512324824825,1.6429889404630271,0.608646823707882,110.32897384150725,267.42900619247655,104.27290157968925,0.07354115420092805,0.027243390879790094
PMS,C5,1,9/29/22,8982.0,112.61261259999999,4.0,2.0,8917.715277777777,11253.128253253251,4758.212024524524,1.49081734135394,0.6707729862411002,178.30633509661578,268.6966167828171,156.28036869165933,0.07452570934816384,0.033531829302310134
