,time_s,well,pt_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
275,420.097,F9,6700,14.07657658,32,25 mM HEPES pH 7,AQDS,3,1,9/29/22,6635.715277777777,7093.368493493494,6635.971784284284,1.068965515615898,0.9354838723902495,4.018598709330847,267.3546406065672,0.3982395117354893,0.04028505164546502,0.03525466028810811
277,140.025,F10,7046,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6981.715277777777,7094.269394394394,6981.070883383383,1.0161227580262109,0.9841330607952046,4.018598709330847,267.3546406065672,0.3982395117354893,0.03829361394985706,0.03708804985195565
278,280.07,F10,6953,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6888.715277777777,7093.368493493494,6888.971784284284,1.0297073673871895,0.9711496991008524,4.018598709330847,267.3546406065672,0.3982395117354893,0.038805564891196076,0.036598759862376526
279,420.097,F10,6957,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6892.715277777777,7094.269394394394,6892.070883383383,1.0292443476027733,0.9715865842053087,4.018598709330847,267.3546406065672,0.3982395117354893,0.03878811548070481,0.03661522428122538
281,140.025,F11,7337,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7272.715277777777,7092.467592592592,7273.872685185185,0.9752198460178856,1.025409813062459,4.018598709330847,267.3546406065672,0.3982395117354893,0.03675214301572676,0.03864360252027723
282,280.07,F11,7215,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7150.715277777777,7096.071196196196,7148.269081581581,0.9923556205064554,1.0077032661835919,4.018598709330847,267.3546406065672,0.3982395117354893,0.03739792335097903,0.03797631487191242
283,420.097,F11,7262,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7197.715277777777,7089.76488988989,7201.575387887888,0.9850101704039027,1.0152179439832085,4.018598709330847,267.3546406065672,0.3982395117354893,0.03712110205030678,0.038259512474323173
285,140.025,F12,7410,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7345.715277777777,7093.368493493494,7345.971784284284,0.9656482774921427,1.0355737418152615,4.018598709330847,267.3546406065672,0.3982395117354893,0.036391428056605266,0.0390266396171211
286,280.07,F12,7265,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7200.715277777777,7095.170295295296,7199.169982482482,0.9853392845648455,1.0148788500213195,4.018598709330847,267.3546406065672,0.3982395117354893,0.03713350507622466,0.0382467334037767
287,420.097,F12,7206,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7141.715277777777,7092.467592592592,7142.872685185185,0.9931053390763456,1.0069425272953088,4.018598709330847,267.3546406065672,0.3982395117354893,0.037426177313948636,0.03794764572161127
289,140.025,G1,5806,7.07347973,64,25 mM HEPES pH 7,PYO,1,1,9/29/22,5741.715277777777,7119.49461961962,5715.845658158158,1.2410455817461332,0.805772176871227,4.018598709330847,267.3546406065672,0.3982395117354893,0.04677008441914569,0.030366356634413366
290,280.07,G1,5760,7.07347973,64,25 mM HEPES pH 7,PYO,1,1,9/29/22,5695.715277777777,7124.900025025025,5664.440252752753,1.2523082040723628,0.7985254722025414,4.018598709330847,267.3546406065672,0.3982395117354893,0.04719452944335116,0.030093258022728005
291,420.097,G1,5708,7.07347973,64,25 mM HEPES pH 7,PYO,1,1,9/29/22,5643.715277777777,7123.098223223224,5614.242054554554,1.2635053727769534,0.7914489495222194,4.018598709330847,267.3546406065672,0.3982395117354893,0.04761650781119032,0.029826572881329453
293,140.025,G2,7146,7.07347973,64,25 mM HEPES pH 7,PYO,2,1,9/29/22,7081.715277777777,7122.197322322322,7053.142955455455,1.0057395752220268,0.9942931795034915,4.018598709330847,267.3546406065672,0.3982395117354893,0.03790231232033979,0.037470943329644214
294,280.07,G2,7105,7.07347973,64,25 mM HEPES pH 7,PYO,2,1,9/29/22,7040.715277777777,7123.098223223224,7011.242054554554,1.0117501214199174,0.9883863404894612,4.018598709330847,267.3546406065672,0.3982395117354893,0.038128826341258165,0.037248338632966775
295,420.097,G2,7092,7.07347973,64,25 mM HEPES pH 7,PYO,2,1,9/29/22,7027.715277777777,7124.900025025025,6996.440252752753,1.0138905991813494,0.9862997061097468,4.018598709330847,267.3546406065672,0.3982395117354893,0.0382094925938346,0.03716970188532234
297,140.025,G3,6154,7.07347973,64,25 mM HEPES pH 7,PYO,3,1,9/29/22,6089.715277777777,7114.990115115115,6068.350162662662,1.1689544620621348,0.8554653174734586,4.018598709330847,267.3546406065672,0.3982395117354893,0.04405324763028808,0.032239087742819285
298,280.07,G3,6084,7.07347973,64,25 mM HEPES pH 7,PYO,3,1,9/29/22,6019.715277777777,7117.692817817818,5995.64745995996,1.1831291027987447,0.8452162977264741,4.018598709330847,267.3546406065672,0.3982395117354893,0.04458743515156179,0.03185284410194486
299,420.097,G3,6051,7.07347973,64,25 mM HEPES pH 7,PYO,3,1,9/29/22,5986.715277777777,7115.891016016016,5964.449261761762,1.1893176869618816,0.8408182363406244,4.018598709330847,267.3546406065672,0.3982395117354893,0.044820659030759394,0.03168709915862494
301,140.025,G4,7196,7.038288288,64,25 mM HEPES pH 7,PMS,1,1,9/29/22,7131.715277777777,7382.557682682683,6842.782595095095,1.036657953313424,0.964638333023679,4.018598709330847,267.3546406065672,0.3982395117354893,0.03906750538305448,0.03635337301725139
302,280.07,G4,7163,7.038288288,64,25 mM HEPES pH 7,PMS,1,1,9/29/22,7098.715277777777,7379.85497997998,6812.485297797797,1.041268302229303,0.9603672731216828,4.018598709330847,267.3546406065672,0.3982395117354893,0.039241251470596185,0.03619241418183462
303,420.097,G4,7127,7.038288288,64,25 mM HEPES pH 7,PMS,1,1,9/29/22,7062.715277777777,7384.359484484485,6771.980793293293,1.0474963258940797,0.9546572864076255,4.018598709330847,267.3546406065672,0.3982395117354893,0.03947596142537151,0.03597722806379369
305,140.025,G5,6957,7.038288288,64,25 mM HEPES pH 7,PMS,2,1,9/29/22,6892.715277777777,7338.413538538539,6647.9267392392385,1.067043196810524,0.9371691820809865,4.018598709330847,267.3546406065672,0.3982395117354893,0.040212606924780486,0.035318172735356174
306,280.07,G5,6997,7.038288288,64,25 mM HEPES pH 7,PMS,2,1,9/29/22,6932.715277777777,7348.323448448448,6678.016829329329,1.0622352685374126,0.9414110316416965,4.018598709330847,267.3546406065672,0.3982395117354893,0.04003141480850707,0.03547803074251437
307,420.097,G5,6949,7.038288288,64,25 mM HEPES pH 7,PMS,2,1,9/29/22,6884.715277777777,7333.909034034034,6644.431243743743,1.0676045457885066,0.9366764163236346,4.018598709330847,267.3546406065672,0.3982395117354893,0.04023376198480802,0.03529960240410375
309,140.025,G6,7109,7.038288288,64,25 mM HEPES pH 7,PMS,3,1,9/29/22,7044.715277777777,7349.22434934935,6789.115928428428,1.0448525367340518,0.9570728546305207,4.018598709330847,267.3546406065672,0.3982395117354893,0.03937632730782178,0.03606826098078853
310,280.07,G6,7063,7.038288288,64,25 mM HEPES pH 7,PMS,3,1,9/29/22,6998.715277777777,7350.12525025025,6742.215027527527,1.0521208491627327,0.950461157381103,4.018598709330847,267.3546406065672,0.3982395117354893,0.0396502417021846,0.03581909307156968
311,420.097,G6,7002,7.038288288,64,25 mM HEPES pH 7,PMS,3,1,9/29/22,6937.715277777777,7343.818943943944,6687.5213338338335,1.0607255881355604,0.9427508972963518,4.018598709330847,267.3546406065672,0.3982395117354893,0.039974520827305016,0.03552852481401368
313,140.025,G7,7073,7.038288288,64,25 mM HEPES pH 7,AQDS,1,1,9/29/22,7008.715277777777,7094.269394394394,7008.070883383383,1.012207941106799,0.9879392952662966,4.018598709330847,267.3546406065672,0.3982395117354893,0.03814607977829565,0.03723149131998861
314,280.07,G7,6950,7.038288288,64,25 mM HEPES pH 7,AQDS,1,1,9/29/22,6885.715277777777,7090.665790790791,6888.674486986986,1.029751806882467,0.9711077886111806,4.018598709330847,267.3546406065672,0.3982395117354893,0.038807239642518955,0.03659718042684834
315,420.097,G7,6884,7.038288288,64,25 mM HEPES pH 7,AQDS,1,1,9/29/22,6819.715277777777,7093.368493493494,6819.971784284284,1.0401252709499933,0.9614226554525062,4.018598709330847,267.3546406065672,0.3982395117354893,0.03919817507470428,0.036232187239133316
317,140.025,G8,7729,7.038288288,64,25 mM HEPES pH 7,AQDS,2,1,9/29/22,7664.715277777777,7094.269394394394,7664.070883383383,0.9255688142681224,1.0804166957491246,4.018598709330847,267.3546406065672,0.3982395117354893,0.0348809901783704,0.040716588082942456
318,280.07,G8,7617,7.038288288,64,25 mM HEPES pH 7,AQDS,2,1,9/29/22,7552.715277777777,7097.872997997998,7548.467279779779,0.9397437568553587,1.0641198653410322,4.018598709330847,267.3546406065672,0.3982395117354893,0.035415188162602605,0.040102426841039894
319,420.097,G8,7572,7.038288288,64,25 mM HEPES pH 7,AQDS,2,1,9/29/22,7507.715277777777,7094.269394394394,7507.070883383383,0.9449258053099605,1.0582841471579598,4.018598709330847,267.3546406065672,0.3982395117354893,0.03561047925381469,0.0398825023671012
321,140.025,G9,7173,7.038288288,64,25 mM HEPES pH 7,AQDS,3,1,9/29/22,7108.715277777777,7097.872997997998,7104.467279779779,0.9984738785678361,1.0015284540386304,4.018598709330847,267.3546406065672,0.3982395117354893,0.03762849659101856,0.03774361135281349
322,280.07,G9,7157,7.038288288,64,25 mM HEPES pH 7,AQDS,3,1,9/29/22,7092.715277777777,7098.773898898899,7087.566378878879,1.000854823898253,0.9991459062015371,4.018598709330847,267.3546406065672,0.3982395117354893,0.03771822511982075,0.037653822830041185
323,420.097,G9,7056,7.038288288,64,25 mM HEPES pH 7,AQDS,3,1,9/29/22,6991.715277777777,7098.773898898899,6986.566378878879,1.0153234958798603,0.9849077698467115,4.018598709330847,267.3546406065672,0.3982395117354893,0.038263492878478675,0.03711724547931392
325,140.025,G10,6996,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6931.715277777777,7096.071196196196,6929.269081581581,1.023719084434935,0.9768304754736233,4.018598709330847,267.3546406065672,0.3982395117354893,0.038579889857614715,0.0368128451704458
326,280.07,G10,6901,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6836.715277777777,7094.269394394394,6836.070883383383,1.0376757527840532,0.9636921719689698,4.018598709330847,267.3546406065672,0.3982395117354893,0.039105862279019236,0.03631771606426863
327,420.097,G10,6892,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6827.715277777777,7096.9720970970975,6824.36818068068,1.0394552011542355,0.9620424226937115,4.018598709330847,267.3546406065672,0.3982395117354893,0.039172922754720986,0.036255543739737855
329,140.025,G11,7329,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7264.715277777777,7096.071196196196,7262.269081581581,0.976778045582297,1.0237740339504247,4.018598709330847,267.3546406065672,0.3982395117354893,0.036810865461365645,0.038581956665623564
330,280.07,G11,7193,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7128.715277777777,7093.368493493494,7128.971784284284,0.9950418117291184,1.0049828943994479,4.018598709330847,267.3546406065672,0.3982395117354893,0.03749915540106892,0.03787379513933456
331,420.097,G11,7173,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7108.715277777777,7094.269394394394,7108.070883383383,0.997967678766801,1.0020364599740448,4.018598709330847,267.3546406065672,0.3982395117354893,0.03760941989807209,0.037762756027239816
333,140.025,G12,7304,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7239.715277777777,7103.278403403403,7230.061874374374,0.981129224514945,1.019233730902659,4.018598709330847,267.3546406065672,0.3982395117354893,0.036974844375933034,0.038410851130704825
334,280.07,G12,7264,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7199.715277777777,7096.9720970970975,7196.36818068068,0.9857229121549806,1.0144838754065346,4.018598709330847,267.3546406065672,0.3982395117354893,0.037147962500179786,0.038231848418994456
335,420.097,G12,7191,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7126.715277777777,7095.170295295296,7125.169982482482,0.9955727396595399,1.0044469481375857,4.018598709330847,267.3546406065672,0.3982395117354893,0.03751916400022054,0.037853597507684605
337,140.025,H1,5775,3.536739865,128,25 mM HEPES pH 7,PYO,1,1,9/29/22,5710.715277777777,7110.485610610611,5693.854667167167,1.2458387884229671,0.802672070650361,4.018598709330847,267.3546406065672,0.3982395117354893,0.046950721983865004,0.03024952632998595
338,280.07,H1,5778,3.536739865,128,25 mM HEPES pH 7,PYO,1,1,9/29/22,5713.715277777777,7108.683808808809,5698.6564689689685,1.2447890197675693,0.8033489885593006,4.018598709330847,267.3546406065672,0.3982395117354893,0.04691116023133606,0.030275036592967344
339,420.097,H1,5726,3.536739865,128,25 mM HEPES pH 7,PYO,1,1,9/29/22,5661.715277777777,7112.287412412413,5643.052865365365,1.2570545003286473,0.7955104569758571,4.018598709330847,267.3546406065672,0.3982395117354893,0.04737339915106573,0.029979634452850897
341,140.025,H2,7093,3.536739865,128,25 mM HEPES pH 7,PYO,2,1,9/29/22,7028.715277777777,7107.782907907908,7014.557369869869,1.0112719343446752,0.9888537059500423,4.018598709330847,267.3546406065672,0.3982395117354893,0.038110805336908166,0.03726595173291701
342,280.07,H2,7131,3.536739865,128,25 mM HEPES pH 7,PYO,2,1,9/29/22,7066.715277777777,7106.882007007007,7053.4582707707705,1.005694614994134,0.9943376300228403,4.018598709330847,267.3546406065672,0.3982395117354893,0.03790061794491047,0.037472618488628595
343,420.097,H2,7069,3.536739865,128,25 mM HEPES pH 7,PYO,2,1,9/29/22,7004.715277777777,7109.584709709709,6988.755568068068,1.0150054513869515,0.9852163834524758,4.018598709330847,267.3546406065672,0.3982395117354893,0.038251507022674075,0.03712887586858768
345,140.025,H3,6439,3.536739865,128,25 mM HEPES pH 7,PYO,3,1,9/29/22,6374.715277777777,7108.683808808809,6359.6564689689685,1.1154100908771292,0.8965312472775159,4.018598709330847,267.3546406065672,0.3982395117354893,0.04203536738904532,0.03378669483385623
346,280.07,H3,6437,3.536739865,128,25 mM HEPES pH 7,PYO,3,1,9/29/22,6372.715277777777,7107.782907907908,6358.557369869869,1.1156028934508417,0.8963763054672145,4.018598709330847,267.3546406065672,0.3982395117354893,0.04204263337082902,0.033780855709762414
347,420.097,H3,6381,3.536739865,128,25 mM HEPES pH 7,PYO,3,1,9/29/22,6316.715277777777,7107.782907907908,6302.557369869869,1.1255153398383844,0.8884818932308755,4.018598709330847,267.3546406065672,0.3982395117354893,0.04241619507287281,0.03348334755473665
349,140.025,H4,7206,3.519144144,128,25 mM HEPES pH 7,PMS,1,1,9/29/22,7141.715277777777,7223.098223223224,7012.242054554554,1.011605838020464,0.9885273121365387,4.018598709330847,267.3546406065672,0.3982395117354893,0.03812338886311055,0.037253651279960644
350,280.07,H4,7116,3.519144144,128,25 mM HEPES pH 7,PMS,1,1,9/29/22,7051.715277777777,7227.602727727728,6917.737550050049,1.0254255742831235,0.9752048564802973,4.018598709330847,267.3546406065672,0.3982395117354893,0.03864420080471482,0.0367515822159049
351,420.097,H4,7037,3.519144144,128,25 mM HEPES pH 7,PMS,1,1,9/29/22,6972.715277777777,7223.098223223224,6843.242054554554,1.0365883514640262,0.9647031037804442,4.018598709330847,267.3546406065672,0.3982395117354893,0.0390648823605797,0.0363558139630291
353,140.025,H5,6980,3.519144144,128,25 mM HEPES pH 7,PMS,2,1,9/29/22,6915.715277777777,7219.49461961962,6789.845658158158,1.0447402425822219,0.9571757258324421,4.018598709330847,267.3546406065672,0.3982395117354893,0.039372095378594825,0.03607213777695054
354,280.07,H5,6885,3.519144144,128,25 mM HEPES pH 7,PMS,2,1,9/29/22,6820.715277777777,7214.990115115115,6699.350162662662,1.0588526988087203,0.9444184267793494,4.018598709330847,267.3546406065672,0.3982395117354893,0.03990393891556295,0.035591367198982905
355,420.097,H5,6839,3.519144144,128,25 mM HEPES pH 7,PMS,2,1,9/29/22,6774.715277777777,7219.49461961962,6648.845658158158,1.0668957236653698,0.9372987235945173,4.018598709330847,267.3546406065672,0.3982395117354893,0.0402070492354416,0.035323054626565806
357,140.025,H6,7217,3.519144144,128,25 mM HEPES pH 7,PMS,3,1,9/29/22,7152.715277777777,7212.287412412413,7034.052865365365,1.008469105332995,0.991602018060634,4.018598709330847,267.3546406065672,0.3982395117354893,0.03800517765295452,0.03736952441887522
358,280.07,H6,7187,3.519144144,128,25 mM HEPES pH 7,PMS,3,1,9/29/22,7122.715277777777,7218.593718718719,6997.746559059058,1.0137013308686953,0.9864838582613344,4.018598709330847,267.3546406065672,0.3982395117354893,0.03820235980979505,0.037176641829560576
359,420.097,H6,7047,3.519144144,128,25 mM HEPES pH 7,PMS,3,1,9/29/22,6982.715277777777,7220.39552052052,6855.944757257257,1.034667759318094,0.9664938247027799,4.018598709330847,267.3546406065672,0.3982395117354893,0.038992502727384755,0.03642329893468503
361,140.025,H7,7028,3.519144144,128,25 mM HEPES pH 7,AQDS,1,1,9/29/22,6963.715277777777,7096.071196196196,6961.269081581581,1.019013188093621,0.9813415681801028,4.018598709330847,267.3546406065672,0.3982395117354893,0.038402542981288784,0.0369828498705351
362,280.07,H7,6955,3.519144144,128,25 mM HEPES pH 7,AQDS,1,1,9/29/22,6890.715277777777,7090.665790790791,6893.674486986986,1.029004925223907,0.9718126468465681,4.018598709330847,267.3546406065672,0.3982395117354893,0.0387790925847073,0.03662374366075284
363,420.097,H7,6853,3.519144144,128,25 mM HEPES pH 7,AQDS,1,1,9/29/22,6788.715277777777,7093.368493493494,6788.971784284284,1.044874721150109,0.9570525343931042,4.018598709330847,267.3546406065672,0.3982395117354893,0.03937716335206103,0.03606749519389245
365,140.025,H8,7688,3.519144144,128,25 mM HEPES pH 7,AQDS,2,1,9/29/22,7623.715277777777,7096.9720970970975,7620.36818068068,0.9308769382014782,1.074255853767387,4.018598709330847,267.3546406065672,0.3982395117354893,0.03508103254254892,0.04048441100909586
366,280.07,H8,7597,3.519144144,128,25 mM HEPES pH 7,AQDS,2,1,9/29/22,7532.715277777777,7096.071196196196,7530.269081581581,0.9420148102476741,1.0615544353671897,4.018598709330847,267.3546406065672,0.3982395117354893,0.035500775261029474,0.04000574622325869
367,420.097,H8,7498,3.519144144,128,25 mM HEPES pH 7,AQDS,2,1,9/29/22,7433.715277777777,7096.071196196196,7431.269081581581,0.9545644118286023,1.047598242306519,4.018598709330847,267.3546406065672,0.3982395117354893,0.035973720564498546,0.039479794098338225
369,140.025,H9,6917,3.519144144,128,25 mM HEPES pH 7,AQDS,3,1,9/29/22,6852.715277777777,7098.773898898899,6847.566378878879,1.0359337328777245,0.9653127109029416,4.018598709330847,267.3546406065672,0.3982395117354893,0.03904021233708395,0.03637878757036788
370,280.07,H9,6794,3.519144144,128,25 mM HEPES pH 7,AQDS,3,1,9/29/22,6729.715277777777,7095.170295295296,6728.169982482482,1.0543171499039143,0.9484812042478256,4.018598709330847,267.3546406065672,0.3982395117354893,0.03973301172798796,0.03574447671233416
371,420.097,H9,6745,3.519144144,128,25 mM HEPES pH 7,AQDS,3,1,9/29/22,6680.715277777777,7098.773898898899,6675.566378878879,1.0626251912412759,0.9410655876056148,4.018598709330847,267.3546406065672,0.3982395117354893,0.04004610947838925,0.03546501236581573
373,140.025,H10,7113,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7048.715277777777,7097.872997997998,7044.467279779779,1.0069782026472494,0.9930701552139815,4.018598709330847,267.3546406065672,0.3982395117354893,0.03794899135162523,0.0374248525267971
374,280.07,H10,7055,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6990.715277777777,7097.872997997998,6986.467279779779,1.0153378976711673,0.9848937996834876,4.018598709330847,267.3546406065672,0.3982395117354893,0.03826403562579225,0.03711671900078732
375,420.097,H10,6970,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6905.715277777777,7097.872997997998,6901.467279779779,1.0278430241614291,0.9729112096819016,4.018598709330847,267.3546406065672,0.3982395117354893,0.03873530506390211,0.03666514401638792
377,140.025,H11,7146,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7081.715277777777,7097.872997997998,7077.467279779779,1.002282980560911,0.9977222195675384,4.018598709330847,267.3546406065672,0.3982395117354893,0.037772046766302074,0.03760016988035996
378,280.07,H11,7065,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7000.715277777777,7093.368493493494,7000.971784284284,1.01323433639937,0.9869385235735303,4.018598709330847,267.3546406065672,0.3982395117354893,0.03818476061084161,0.037193776312588994
379,420.097,H11,7062,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,6997.715277777777,7092.467592592592,6998.872685185185,1.01353822523667,0.9866426101161515,4.018598709330847,267.3546406065672,0.3982395117354893,0.038196212995089664,0.037182624540113146
381,140.025,H12,7405,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7340.715277777777,7096.9720970970975,7337.36818068068,0.9667805710878109,1.0343608776444597,4.018598709330847,267.3546406065672,0.3982395117354893,0.03643409976980002,0.03898093170373942
382,280.07,H12,7436,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7371.715277777777,7096.071196196196,7369.269081581581,0.9625954652313465,1.0388580001877152,4.018598709330847,267.3546406065672,0.3982395117354893,0.03627637951444522,0.03915040994647721
383,420.097,H12,7375,1.0,1,25 mM HEPES pH 7,O2NS,1,1,9/29/22,7310.715277777777,7096.071196196196,7308.269081581581,0.9706299700810783,1.0302587297159889,4.018598709330847,267.3546406065672,0.3982395117354893,0.03657916855149863,0.03882633844778771
1,140.031,A1,7825,450.4504505,1,25 mM HEPES pH 7,PCA,1,2,9/29/22,7760.715277777777,7123.098223223224,7731.242054554554,0.9175272161891598,1.0898859263852478,4.018598709330847,267.3546406065672,0.3982395117354893,0.0345779339111117,0.04107344487253925
2,280.056,A1,7697,450.4504505,1,25 mM HEPES pH 7,PCA,1,2,9/29/22,7632.715277777777,7123.098223223224,7603.242054554554,0.9329737168831448,1.0718415555593301,4.018598709330847,267.3546406065672,0.3982395117354893,0.03516005190598486,0.04039342593096627
3,420.075,A1,7595,450.4504505,1,25 mM HEPES pH 7,PCA,1,2,9/29/22,7530.715277777777,7121.296421421422,7503.043856356356,0.9454329650479774,1.0577164505251342,4.018598709330847,267.3546406065672,0.3982395117354893,0.035629592116477656,0.039861108190982764
5,140.031,A2,6856,450.4504505,1,25 mM HEPES pH 7,PCA,2,2,9/29/22,6791.715277777777,7120.39552052052,6764.944757257257,1.0485857984856628,0.9536654048187291,4.018598709330847,267.3546406065672,0.3982395117354893,0.03951701940507371,0.03593984809120458
6,280.056,A2,6789,450.4504505,1,25 mM HEPES pH 7,PCA,2,2,9/29/22,6724.715277777777,7121.296421421422,6697.043856356356,1.059217343077011,0.9440933029806842,4.018598709330847,267.3546406065672,0.3982395117354893,0.03991768093921379,0.03557911460905098
7,420.075,A2,6727,450.4504505,1,25 mM HEPES pH 7,PCA,2,2,9/29/22,6662.715277777777,7123.999124124124,6632.341153653653,1.0695506813747409,0.9349720564103196,4.018598709330847,267.3546406065672,0.3982395117354893,0.04030710426764876,0.03523537203176685
9,140.031,A3,7113,450.4504505,1,25 mM HEPES pH 7,PCA,3,2,9/29/22,7048.715277777777,7121.296421421422,7021.043856356356,1.0103376570676075,0.9897681166337882,4.018598709330847,267.3546406065672,0.3982395117354893,0.03807559607328348,0.037300412145917734
10,280.056,A3,6999,450.4504505,1,25 mM HEPES pH 7,PCA,3,2,9/29/22,6934.715277777777,7118.593718718718,6909.746559059059,1.0266114595331817,0.9740783533185161,4.018598709330847,267.3546406065672,0.3982395117354893,0.038688892195300625,0.036709128903015094
11,420.075,A3,6932,450.4504505,1,25 mM HEPES pH 7,PCA,3,2,9/29/22,6867.715277777777,7120.39552052052,6840.944757257257,1.0369364542046162,0.9643792499966177,4.018598709330847,267.3546406065672,0.3982395117354893,0.03907800099637573,0.03634360923414445
13,140.031,A4,7231,450.4504505,1,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7166.715277777777,8478.05317817818,5782.287099599599,1.2267853321380748,0.815138536305429,4.018598709330847,267.3546406065672,0.3982395117354893,0.04623267038029428,0.03071933636311432
14,280.056,A4,7118,450.4504505,1,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7053.715277777777,8483.458583583584,5663.881694194193,1.252431703732685,0.7984467312825521,4.018598709330847,267.3546406065672,0.3982395117354893,0.047199183671938184,0.03009029060007525
15,420.075,A4,7079,450.4504505,1,25 mM HEPES pH 7,TOXO,1,2,9/29/22,7014.715277777777,8474.449574574575,5633.890703203203,1.259098795787226,0.7942188518850662,4.018598709330847,267.3546406065672,0.3982395117354893,0.047450440810877154,0.029930959149788338
17,140.031,A5,7316,450.4504505,1,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7251.715277777777,8485.260385385385,5860.079892392392,1.2104997082393036,0.8261051144361863,4.018598709330847,267.3546406065672,0.3982395117354893,0.04561892783973041,0.031132621798242076
18,280.056,A5,7172,450.4504505,1,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7107.715277777777,8479.85497997998,5721.485297797797,1.2398222892804323,0.8065672061601504,4.018598709330847,267.3546406065672,0.3982395117354893,0.0467239832219004,0.030396318031864197
19,420.075,A5,7171,450.4504505,1,25 mM HEPES pH 7,TOXO,2,2,9/29/22,7106.715277777777,8477.152277277277,5723.1880005005005,1.239453430392231,0.8068072389646338,4.018598709330847,267.3546406065672,0.3982395117354893,0.04671008234641424,0.030405363885107988
21,140.031,A6,7208,450.4504505,1,25 mM HEPES pH 7,TOXO,3,2,9/29/22,7143.715277777777,8479.85497997998,5757.485297797797,1.2320700154828477,0.8116421854549397,4.018598709330847,267.3546406065672,0.3982395117354893,0.04643182979150895,0.030587573216675486
22,280.056,A6,7017,450.4504505,1,25 mM HEPES pH 7,TOXO,3,2,9/29/22,6952.715277777777,8468.143268268268,5578.197009509509,1.2716698581830372,0.7863676201532375,4.018598709330847,267.3546406065672,0.3982395117354893,0.04792419599533144,0.029635078405060203
23,420.075,A6,6923,450.4504505,1,25 mM HEPES pH 7,TOXO,3,2,9/29/22,6858.715277777777,8487.062187187188,5465.27809059059,1.2979440171970182,0.7704492541670289,4.018598709330847,267.3546406065672,0.3982395117354893,0.04891436856088551,0.029035180467313605
25,140.031,A7,7220,635135.1351,1,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7155.715277777777,7082.557682682683,7166.782595095095,0.9897921285982411,1.010313146676783,4.018598709330847,267.3546406065672,0.3982395117354893,0.037301315360241984,0.03807467063832949
26,280.056,A7,7066,635135.1351,1,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7001.715277777777,7087.963088088088,7007.37718968969,1.0123081443991928,0.9878415041237294,4.018598709330847,267.3546406065672,0.3982395117354893,0.038149856049279736,0.03722780597027695
27,420.075,A7,7110,635135.1351,1,25 mM HEPES pH 7,DMSO,1,2,9/29/22,7045.715277777777,7089.76488988989,7049.575387887888,1.0062485482725378,0.9937902536274313,4.018598709330847,267.3546406065672,0.3982395117354893,0.03792149352721959,0.03745199010228978
29,140.031,A8,7048,635135.1351,1,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6983.715277777777,7087.963088088088,6989.37718968969,1.014915178775026,0.9853040144763346,4.018598709330847,267.3546406065672,0.3982395117354893,0.03824810500021408,0.037132178324802735
30,280.056,A8,6892,635135.1351,1,25 mM HEPES pH 7,DMSO,2,2,9/29/22,6827.715277777777,7089.76488988989,6831.575387887888,1.0383585918669236,0.9630584345645403,4.018598709330847,267.3546406065672,0.3982395117354893,0.03913159582336858,0.03629383308506922
