name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,u_blanked_pt_fluor
TOXO,A6,2,9/29/22,1601.3333333333333,500.0,1.0,3.0,1537.0486111111113,11.335010759587721
TOXO,B4,2,9/29/22,990.6666666666666,250.0,2.0,1.0,926.3819444444445,12.863998947448986
TOXO,B5,2,9/29/22,1002.0,250.0,2.0,2.0,937.7152777777778,7.690847520698584
TOXO,B6,2,9/29/22,1048.6666666666667,250.0,2.0,3.0,984.3819444444445,9.299595094409701
TOXO,C4,2,9/29/22,511.3333333333333,125.0,4.0,1.0,447.0486111111111,5.048016335152734
TOXO,C5,2,9/29/22,583.6666666666666,125.0,4.0,2.0,519.3819444444445,10.792704430307044
TOXO,C6,2,9/29/22,557.3333333333334,125.0,4.0,3.0,493.0486111111111,7.034377649797386
TOXO,D4,2,9/29/22,322.0,62.5,8.0,1.0,257.71527777777777,6.644481589005688
TOXO,D5,2,9/29/22,317.0,62.5,8.0,2.0,252.71527777777774,4.018598709330847
TOXO,D6,2,9/29/22,337.0,62.5,8.0,3.0,272.71527777777777,4.141151480764203
TOXO,E4,2,9/29/22,192.33333333333334,31.25,16.0,1.0,128.04861111111111,4.299124203831389
TOXO,E5,2,9/29/22,198.66666666666666,31.25,16.0,2.0,134.38194444444443,4.634918437250958
TOXO,E6,2,9/29/22,188.33333333333334,31.25,16.0,3.0,124.0486111111111,4.525756171068973
TOXO,F4,2,9/29/22,124.33333333333333,15.625,32.0,1.0,60.04861111111111,4.29912420383139
TOXO,F5,2,9/29/22,127.0,15.625,32.0,2.0,62.71527777777777,6.568800163396323
TOXO,F6,2,9/29/22,130.66666666666666,15.625,32.0,3.0,66.38194444444444,6.9629353666373275
TOXO,G4,2,9/29/22,93.33333333333333,7.8125,64.0,1.0,29.048611111111104,5.048016335152739
TOXO,G5,2,9/29/22,94.0,7.8125,64.0,2.0,29.71527777777777,4.8113548597703275
TOXO,G6,2,9/29/22,93.66666666666667,7.8125,64.0,3.0,29.38194444444444,4.1812042427952365
TOXO,H4,2,9/29/22,78.66666666666667,3.90625,128.0,1.0,14.381944444444438,4.634918437250961
TOXO,H5,2,9/29/22,77.33333333333333,3.90625,128.0,2.0,13.048611111111105,4.525756171068973
TOXO,H6,2,9/29/22,77.33333333333333,3.90625,128.0,3.0,13.048611111111105,4.634918437250961
