,index,time_s,well,rtdp_fluor,concentration,fold_dilution,media,name,replicate,plate,date,blanked_rtdp_fluor,expected_blanked_rtdp_fluor,estimated_true_rtdp_fluor,F0_F_ratio,F_F0_ratio,u_blanked_rtdp_fluor,u_expected_blanked_rtdp_fluor,u_estimated_true_rtdp_fluor,u_F0_F_ratio,u_F_F0_ratio
218,218,149.361,E7,2727,0.99009901,1,MM noC,PA14 dphz dside,1,1,12/3/21,2725.9861111111113,4179.921421421422,2714.2869119119123,1.5356601411330444,0.6511857495123743,0.11785113019775789,154.17683485385902,0.011678940830408439,0.056801953641389256,0.024086464032623885
219,219,224.037,E7,2725,0.99009901,1,MM noC,PA14 dphz dside,1,1,12/3/21,2723.9861111111113,4179.921421421422,2712.2869119119123,1.5367925140648229,0.6507059286454979,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05684383855714903,0.024068716119828918
221,221,74.679,E8,2963,0.495049505,2,MM noC,PA14 dphz dside,1,1,12/3/21,2961.9861111111113,4175.416916916917,2954.7914164164167,1.4106654700105565,0.7088852894318853,0.11785113019775789,154.17683485385902,0.011678940830408439,0.052178572849630414,0.02622069052018135
222,222,149.361,E8,2956,0.495049505,2,MM noC,PA14 dphz dside,1,1,12/3/21,2954.9861111111113,4175.416916916917,2947.7914164164167,1.4140153197438454,0.707205916397818,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05230247917899241,0.026158572825333865
223,223,224.037,E8,2946,0.495049505,2,MM noC,PA14 dphz dside,1,1,12/3/21,2944.9861111111113,4175.416916916917,2937.7914164164167,1.4188285114219283,0.7048068120634363,0.11785113019775789,154.17683485385902,0.011678940830408439,0.052480512512093805,0.026069833261268962
225,225,74.679,E9,3160,0.247524752,4,MM noC,PA14 dphz dside,1,1,12/3/21,3158.9861111111113,4171.813313313313,3155.39502002002,1.3209826965486484,0.7570121869216874,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048861330543521854,0.02800083815427383
226,226,149.361,E9,3137,0.247524752,4,MM noC,PA14 dphz dside,1,1,12/3/21,3135.9861111111113,4172.714214214215,3131.494119119119,1.3310650008165215,0.7512781114269891,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0492342610957156,0.027788742601452514
227,227,224.037,E9,3147,0.247524752,4,MM noC,PA14 dphz dside,1,1,12/3/21,3145.9861111111113,4172.714214214215,3141.494119119119,1.326827956434628,0.7536772157613709,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04907753865815245,0.02787748216557856
229,229,74.679,E10,3133,0.123762376,8,MM noC,PA14 dphz dside,1,1,12/3/21,3131.9861111111113,4170.011511511512,3130.196821821822,1.3316166552735345,0.7509668762700964,0.11785113019775789,154.17683485385902,0.011678940830408439,0.049254666034490815,0.027777230441782323
230,230,149.361,E10,3106,0.123762376,8,MM noC,PA14 dphz dside,1,1,12/3/21,3104.9861111111113,4170.011511511512,3103.196821821822,1.3432026589196964,0.7444892945672654,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04968321635630343,0.027537633618657496
231,231,224.037,E10,3102,0.123762376,8,MM noC,PA14 dphz dside,1,1,12/3/21,3100.9861111111113,4170.912412412413,3098.295920920921,1.3453273440011766,0.7433135173078927,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04976180553194765,0.027494143237685512
233,233,74.679,E11,3385,0.061881188,16,MM noC,PA14 dphz dside,1,1,12/3/21,3383.9861111111113,4169.110610610611,3383.097722722723,1.232072663531466,0.8116404410221385,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04557267084915628,0.03002146201389307
234,234,149.361,E11,3381,0.061881188,16,MM noC,PA14 dphz dside,1,1,12/3/21,3379.9861111111113,4169.110610610611,3379.097722722723,1.2335311270203986,0.8106807992883858,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0456266174052921,0.02998596618821757
235,235,224.037,E11,3371,0.061881188,16,MM noC,PA14 dphz dside,1,1,12/3/21,3369.9861111111113,4169.110610610611,3369.097722722723,1.237192437046228,0.8082816949540039,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04576204422149192,0.02989722662403042
237,237,74.679,E12,3768,0.030940594,32,MM noC,PA14 dphz dside,1,1,12/3/21,3766.9861111111113,4169.110610610611,3766.097722722723,1.106774844708167,0.9035261370289627,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04093807707333746,0.03342018732384512
238,238,149.361,E12,3761,0.030940594,32,MM noC,PA14 dphz dside,1,1,12/3/21,3759.9861111111113,4169.110610610611,3759.097722722723,1.108835824359248,0.9018467639948954,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041014309872448,0.03335806962886085
239,239,224.037,E12,3735,0.030940594,32,MM noC,PA14 dphz dside,1,1,12/3/21,3733.9861111111113,4169.110610610611,3733.097722722723,1.1165585612321294,0.8956090927255026,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04129996327439217,0.03312734676178362
241,241,74.679,F1,2868,0.99009901,1,MM noC,PA14 dphz,1,1,12/3/21,2866.9861111111113,4183.525025025026,2851.6833083083084,1.4616707998669456,0.684148578524678,0.11785113019775789,154.17683485385902,0.011678940830408439,0.054065189774952005,0.025305713663820478
242,242,149.361,F1,2837,0.99009901,1,MM noC,PA14 dphz,1,1,12/3/21,2835.9861111111113,4183.525025025026,2820.6833083083084,1.4777349197425833,0.6767113550880944,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05465937945196173,0.025030621015340603
243,243,224.037,F1,2868,0.99009901,1,MM noC,PA14 dphz,1,1,12/3/21,2866.9861111111113,4182.624124124124,2852.5842092092093,1.4612091761447887,0.6843647140502981,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05404811494903969,0.02531370821913867
245,245,74.679,F2,3082,0.495049505,2,MM noC,PA14 dphz,1,1,12/3/21,3080.9861111111113,4175.416916916917,3073.7914164164167,1.3560523983379944,0.7374346310110291,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05015851052439221,0.027276691332836403
246,246,149.361,F2,3077,0.495049505,2,MM noC,PA14 dphz,1,1,12/3/21,3075.9861111111113,4176.317817817819,3067.8905155155157,1.3586606826879581,0.7360189433182183,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05025498737112988,0.027224326995458178
247,247,224.037,F2,3074,0.495049505,2,MM noC,PA14 dphz,1,1,12/3/21,3072.9861111111113,4176.317817817819,3064.8905155155157,1.3599905775169676,0.7352992120179037,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05030417834971442,0.0271977051262266
249,249,74.679,F3,3032,0.247524752,4,MM noC,PA14 dphz,1,1,12/3/21,3030.9861111111113,4171.813313313313,3027.39502002002,1.3768346035644394,0.7263036514415999,0.11785113019775789,154.17683485385902,0.011678940830408439,0.050927215680698544,0.026864971733632125
250,250,149.361,F3,3022,0.247524752,4,MM noC,PA14 dphz,1,1,12/3/21,3020.9861111111113,4171.813313313313,3017.39502002002,1.381397594470268,0.7239045471072181,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05109599443157314,0.026776232169540667
251,251,224.037,F3,3025,0.247524752,4,MM noC,PA14 dphz,1,1,12/3/21,3023.9861111111113,4171.813313313313,3020.39502002002,1.380025524672794,0.7246242784075326,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05104524345895046,0.026802854038767768
253,253,74.679,F4,3376,0.123762376,8,MM noC,PA14 dphz,1,1,12/3/21,3374.9861111111113,4170.011511511512,3373.196821821822,1.2356890043466295,0.8092651115955749,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04570643431617235,0.02993360185079154
254,254,149.361,F4,3377,0.123762376,8,MM noC,PA14 dphz,1,1,12/3/21,3375.9861111111113,4170.912412412413,3373.295920920921,1.2356527028569388,0.809288886503393,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04570509157405613,0.029934481251878076
255,255,224.037,F4,3385,0.123762376,8,MM noC,PA14 dphz,1,1,12/3/21,3383.9861111111113,4170.912412412413,3381.295920920921,1.2327292019702838,0.8112081699708985,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0455969553019475,0.03000547290322838
257,257,74.679,F5,3816,0.061881188,16,MM noC,PA14 dphz,1,1,12/3/21,3814.9861111111113,4169.110610610611,3814.097722722723,1.0928462051168173,0.9150418378339954,0.11785113019775789,154.17683485385902,0.011678940830408439,0.040422875876114386,0.03384613723233029
258,258,149.361,F5,3834,0.061881188,16,MM noC,PA14 dphz,1,1,12/3/21,3832.9861111111113,4169.110610610611,3832.097722722723,1.0877129248313326,0.9193602256358827,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04023300290747714,0.03400586844802178
259,259,224.037,F5,3769,0.061881188,16,MM noC,PA14 dphz,1,1,12/3/21,3767.9861111111113,4170.011511511512,3766.196821821822,1.1067457223879045,0.9035499119367808,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04093699987881543,0.03342106672493242
261,261,74.679,F6,3936,0.030940594,32,MM noC,PA14 dphz,1,1,12/3/21,3934.9861111111113,4168.20970970971,3934.9986236236236,1.0592690419758852,0.9440472253721973,0.11785113019775789,154.17683485385902,0.011678940830408439,0.039180902851511004,0.034919006559042474
262,262,149.361,F6,3986,0.030940594,32,MM noC,PA14 dphz,1,1,12/3/21,3984.9861111111113,4169.110610610611,3984.097722722723,1.0462148552354458,0.9558266115184866,0.11785113019775789,154.17683485385902,0.011678940830408439,0.038698046461446915,0.035354709825168404
263,263,224.037,F6,3965,0.030940594,32,MM noC,PA14 dphz,1,1,12/3/21,3963.9861111111113,4169.110610610611,3963.097722722723,1.051758627682432,0.9507884924162847,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03890310296968684,0.035168356740147774
265,265,74.679,F7,2866,0.99009901,1,MM noC,PA14 dphz dside,1,1,12/3/21,2864.9861111111113,4181.723223223224,2851.4851101101103,1.4617723962308422,0.6841010287090417,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05406894768457322,0.025303954861650484
266,266,149.361,F7,2863,0.99009901,1,MM noC,PA14 dphz dside,1,1,12/3/21,2861.9861111111113,4181.723223223224,2848.4851101101103,1.4633119223365352,0.6833812974087271,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05412589263558243,0.025277332992441157
267,267,224.037,F7,2863,0.99009901,1,MM noC,PA14 dphz dside,1,1,12/3/21,2861.9861111111113,4181.723223223224,2848.4851101101103,1.4633119223365352,0.6833812974087271,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05412589263558243,0.025277332992441157
269,269,74.679,F8,2935,0.495049505,2,MM noC,PA14 dphz dside,1,1,12/3/21,2933.9861111111113,4175.416916916917,2926.7914164164167,1.4241610108744347,0.7021677972956163,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05267775432478364,0.025972219740801595
270,270,149.361,F8,2936,0.495049505,2,MM noC,PA14 dphz dside,1,1,12/3/21,2934.9861111111113,4175.416916916917,2927.7914164164167,1.4236745824345913,0.7024077077290545,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05265976200653235,0.025981093697207545
271,271,224.037,F8,2933,0.495049505,2,MM noC,PA14 dphz dside,1,1,12/3/21,2931.9861111111113,4175.416916916917,2924.7914164164167,1.4251348656272085,0.7016879764287399,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05271377587123842,0.025954471827989805
273,273,74.679,F9,3161,0.247524752,4,MM noC,PA14 dphz dside,1,1,12/3/21,3159.9861111111113,4171.813313313313,3156.39502002002,1.3205641866067146,0.7572520973551256,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048845850437032455,0.028009712110686983
274,274,149.361,F9,3159,0.247524752,4,MM noC,PA14 dphz dside,1,1,12/3/21,3157.9861111111113,4171.813313313313,3154.39502002002,1.3214014718409517,0.7567722764882492,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0488768204649562,0.0279919641978607
275,275,224.037,F9,3139,0.247524752,4,MM noC,PA14 dphz dside,1,1,12/3/21,3137.9861111111113,4171.813313313313,3134.39502002002,1.3298330923827206,0.7519740678194855,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04918869449900219,0.0278144850696041
277,277,74.679,F10,3051,0.123762376,8,MM noC,PA14 dphz dside,1,1,12/3/21,3049.9861111111113,4170.011511511512,3048.196821821822,1.3674386746886615,0.7312942207281654,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05057967320879211,0.02704956601606318
278,278,149.361,F10,3024,0.123762376,8,MM noC,PA14 dphz dside,1,1,12/3/21,3022.9861111111113,4170.011511511512,3021.196821821822,1.37965927678579,0.7248166390253344,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05103169645389265,0.026809969193005694
279,279,224.037,F10,3014,0.123762376,8,MM noC,PA14 dphz dside,1,1,12/3/21,3012.9861111111113,4170.912412412413,3010.295920920921,1.3846553068932386,0.7222013991653327,0.11785113019775789,154.17683485385902,0.011678940830408439,0.051216492728601605,0.026713235073593012
281,281,74.679,F11,3424,0.061881188,16,MM noC,PA14 dphz dside,1,1,12/3/21,3422.9861111111113,4169.110610610611,3422.097722722723,1.2180313246302799,0.8209969479262277,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04505330105836002,0.030367546314248157
282,282,149.361,F11,3410,0.061881188,16,MM noC,PA14 dphz dside,1,1,12/3/21,3408.9861111111113,4170.011511511512,3407.196821821822,1.2233582150365712,0.8174220663324732,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04525033539925342,0.030235316369040317
283,283,224.037,F11,3406,0.061881188,16,MM noC,PA14 dphz dside,1,1,12/3/21,3404.9861111111113,4170.011511511512,3403.196821821822,1.2247961080284688,0.8164624245987204,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0453035210810199,0.03019982054336263
285,285,74.679,F12,3572,0.030940594,32,MM noC,PA14 dphz dside,1,1,12/3/21,3570.9861111111113,4169.110610610611,3570.097722722723,1.1675372905600303,0.8565036920750788,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043185596270482345,0.03168089186460983
286,286,149.361,F12,3559,0.030940594,32,MM noC,PA14 dphz dside,1,1,12/3/21,3557.9861111111113,4169.110610610611,3557.097722722723,1.1718042480518989,0.8533848564403824,0.11785113019775789,154.17683485385902,0.011678940830408439,0.043343425152254506,0.03156553043111426
287,287,224.037,F12,3545,0.030940594,32,MM noC,PA14 dphz dside,1,1,12/3/21,3543.9861111111113,4169.110610610611,3543.097722722723,1.1764344504218522,0.8500261103722478,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04351468996187279,0.031441295041199656
289,289,74.679,G1,2783,0.99009901,1,MM noC,PA14 dphz,2,1,12/3/21,2781.9861111111113,4179.020520520521,2771.187812812813,1.5041283751863037,0.6648368693105324,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0556356370306634,0.024591400146268705
290,290,149.361,G1,2743,0.99009901,1,MM noC,PA14 dphz,2,1,12/3/21,2741.9861111111113,4179.020520520521,2731.187812812813,1.526157301474419,0.6552404519730051,0.11785113019775789,154.17683485385902,0.011678940830408439,0.056450456685435746,0.024236441890303703
291,291,224.037,G1,2727,0.99009901,1,MM noC,PA14 dphz,2,1,12/3/21,2725.9861111111113,4179.020520520521,2715.187812812813,1.5351506082019908,0.6514018850379941,0.11785113019775789,154.17683485385902,0.011678940830408439,0.056783106719765976,0.024094458587936986
293,293,74.679,G2,3144,0.495049505,2,MM noC,PA14 dphz,2,1,12/3/21,3142.9861111111113,4174.516016016017,3136.6923173173177,1.3288591294753225,0.7525252134098165,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04915266895213816,0.027834871185687053
294,294,149.361,G2,3118,0.495049505,2,MM noC,PA14 dphz,2,1,12/3/21,3116.9861111111113,4174.516016016017,3110.6923173173177,1.3399660901907926,0.7462875421404237,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0495635001355224,0.02760414831896895
295,295,224.037,G2,3117,0.495049505,2,MM noC,PA14 dphz,2,1,12/3/21,3115.9861111111113,4174.516016016017,3109.6923173173177,1.3403969900848847,0.7460476317069855,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04957943852928901,0.027595274362557112
297,297,74.679,G3,3161,0.247524752,4,MM noC,PA14 dphz,2,1,12/3/21,3159.9861111111113,4171.813313313313,3156.39502002002,1.3205641866067146,0.7572520973551256,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048845850437032455,0.028009712110686983
298,298,149.361,G3,3149,0.247524752,4,MM noC,PA14 dphz,2,1,12/3/21,3147.9861111111113,4171.813313313313,3144.39502002002,1.3256038747306258,0.7543731721538673,0.11785113019775789,154.17683485385902,0.011678940830408439,0.049032261561401835,0.027903224633730978
299,299,224.037,G3,3135,0.247524752,4,MM noC,PA14 dphz,2,1,12/3/21,3133.9861111111113,4171.813313313313,3130.39502002002,1.331532345140124,0.7510144260857328,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04925154751874511,0.027778989243954152
301,301,74.679,G4,3255,0.123762376,8,MM noC,PA14 dphz,2,1,12/3/21,3253.9861111111113,4170.011511511512,3252.196821821822,1.281663580215683,0.7802359491495547,0.11785113019775789,154.17683485385902,0.011678940830408439,0.047406970571033095,0.02885985312430461
302,302,149.361,G4,3234,0.123762376,8,MM noC,PA14 dphz,2,1,12/3/21,3232.9861111111113,4170.011511511512,3231.196821821822,1.2899932910530916,0.7751978300473529,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0477150751051623,0.02867350003957963
303,303,224.037,G4,3245,0.123762376,8,MM noC,PA14 dphz,2,1,12/3/21,3243.9861111111113,4170.011511511512,3242.196821821822,1.285616651699775,0.7778368448151729,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04755318924196903,0.02877111356014843
305,305,74.679,G5,3715,0.061881188,16,MM noC,PA14 dphz,2,1,12/3/21,3713.9861111111113,4169.110610610611,3713.097722722723,1.1225727232316869,0.8908108840567389,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04152241884468051,0.032949867633270465
306,306,149.361,G5,3728,0.061881188,16,MM noC,PA14 dphz,2,1,12/3/21,3726.9861111111113,4169.110610610611,3726.097722722723,1.1186561739385708,0.8939297196914353,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04137755107978754,0.03306522906680323
307,307,224.037,G5,3698,0.061881188,16,MM noC,PA14 dphz,2,1,12/3/21,3696.9861111111113,4169.110610610611,3696.097722722723,1.127735935280334,0.8867324066882898,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04171339894814463,0.032799010374039726
309,309,74.679,G6,3925,0.030940594,32,MM noC,PA14 dphz,2,1,12/3/21,3923.9861111111113,4169.110610610611,3923.097722722723,1.062482384285186,0.9411920750787574,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03929975995832196,0.03481339848298305
310,310,149.361,G6,3924,0.030940594,32,MM noC,PA14 dphz,2,1,12/3/21,3922.9861111111113,4169.110610610611,3922.097722722723,1.0627532807440196,0.9409521646453192,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03930978004527322,0.03480452452655423
311,311,224.037,G6,3924,0.030940594,32,MM noC,PA14 dphz,2,1,12/3/21,3922.9861111111113,4169.110610610611,3922.097722722723,1.0627532807440196,0.9409521646453192,0.11785113019775789,154.17683485385902,0.011678940830408439,0.03930978004527322,0.03480452452655423
313,313,74.679,G7,2698,0.99009901,1,MM noC,PA14 dphz dside,2,1,12/3/21,2696.9861111111113,4179.921421421422,2685.2869119119123,1.5522446423628034,0.644228346942667,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05741539150940477,0.02382911929711437
314,314,149.361,G7,2696,0.99009901,1,MM noC,PA14 dphz dside,2,1,12/3/21,2694.9861111111113,4179.921421421422,2683.2869119119123,1.5534016149067917,0.6437485260757906,0.11785113019775789,154.17683485385902,0.011678940830408439,0.057458186330971724,0.023811371384322013
315,315,224.037,G7,2699,0.99009901,1,MM noC,PA14 dphz dside,2,1,12/3/21,2697.9861111111113,4179.921421421422,2686.2869119119123,1.5516668021345388,0.6444682573761051,0.11785113019775789,154.17683485385902,0.011678940830408439,0.057394017994889926,0.023837993253510617
321,321,74.679,G9,2872,0.247524752,4,MM noC,PA14 dphz dside,2,1,12/3/21,2870.9861111111113,4170.912412412413,2868.295920920921,1.4532050866229784,0.6881341176171106,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05375205469780637,0.02545313326389287
322,322,149.361,G9,2857,0.247524752,4,MM noC,PA14 dphz dside,2,1,12/3/21,2855.9861111111113,4171.813313313313,2852.39502002002,1.4613060929383361,0.6843193255899179,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05405169976779654,0.025312029362521853
323,323,224.037,G9,2855,0.247524752,4,MM noC,PA14 dphz dside,2,1,12/3/21,2853.9861111111113,4171.813313313313,2850.39502002002,1.46233142878314,0.6838395047230416,0.11785113019775789,154.17683485385902,0.011678940830408439,0.054089625528998875,0.025294281449715524
325,325,74.679,G10,3049,0.123762376,8,MM noC,PA14 dphz dside,2,1,12/3/21,3047.9861111111113,4170.011511511512,3046.196821821822,1.3683364752935947,0.730814399861289,0.11785113019775789,154.17683485385902,0.011678940830408439,0.050612881616987994,0.02703181810324332
326,326,149.361,G10,3040,0.123762376,8,MM noC,PA14 dphz dside,2,1,12/3/21,3038.9861111111113,4170.011511511512,3037.196821821822,1.3723912103009412,0.7286552059603454,0.11785113019775789,154.17683485385902,0.011678940830408439,0.050762860681958615,0.02695195249555549
327,327,224.037,G10,3027,0.123762376,8,MM noC,PA14 dphz dside,2,1,12/3/21,3025.9861111111113,4170.912412412413,3023.295920920921,1.378701368059448,0.725320234800029,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05099626472903919,0.026828596506909563
329,329,74.679,G11,3219,0.061881188,16,MM noC,PA14 dphz dside,2,1,12/3/21,3217.9861111111113,4169.110610610611,3217.097722722723,1.295646754147877,0.7718153090714002,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04792418892043221,0.028548385248683233
330,330,149.361,G11,3209,0.061881188,16,MM noC,PA14 dphz dside,2,1,12/3/21,3207.9861111111113,4169.110610610611,3207.097722722723,1.299686689522992,0.7694162047370183,0.11785113019775789,154.17683485385902,0.011678940830408439,0.048073620567134705,0.02845964568453627
331,331,224.037,G11,3200,0.061881188,16,MM noC,PA14 dphz dside,2,1,12/3/21,3198.9861111111113,4169.110610610611,3198.097722722723,1.3033442326063687,0.7672570108360747,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04820890804951572,0.028379780076806298
333,333,74.679,G12,3408,0.030940594,32,MM noC,PA14 dphz dside,2,1,12/3/21,3406.9861111111113,4169.110610610611,3406.097722722723,1.2237529752641043,0.8171583809912167,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04526493703647796,0.03022556301153425
334,334,149.361,G12,3408,0.030940594,32,MM noC,PA14 dphz dside,2,1,12/3/21,3406.9861111111113,4169.110610610611,3406.097722722723,1.2237529752641043,0.8171583809912167,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04526493703647796,0.03022556301153425
335,335,224.037,G12,3394,0.030940594,32,MM noC,PA14 dphz dside,2,1,12/3/21,3392.9861111111113,4169.110610610611,3392.097722722723,1.2288036969868104,0.8137996349230822,0.11785113019775789,154.17683485385902,0.011678940830408439,0.045451756278077356,0.030101327621664276
337,337,74.679,H1,2872,0.99009901,1,MM noC,PA14 dphz,2,1,12/3/21,2870.9861111111113,4179.921421421422,2859.2869119119123,1.4577838288481053,0.6859727623609108,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05392141606860958,0.02537318771070698
338,338,149.361,H1,2919,0.99009901,1,MM noC,PA14 dphz,2,1,12/3/21,2917.9861111111113,4179.921421421422,2906.2869119119123,1.4342087854912235,0.6972485527325054,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05304940767363807,0.025790263661710888
339,339,224.037,H1,2907,0.99009901,1,MM noC,PA14 dphz,2,1,12/3/21,2905.9861111111113,4179.921421421422,2894.2869119119123,1.4401551570672626,0.6943696275312472,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05326935577105169,0.025683776184851105
341,341,74.679,H2,2914,0.495049505,2,MM noC,PA14 dphz,2,1,12/3/21,2912.9861111111113,4173.615115115115,2907.593218218218,1.433564432639763,0.6975619492446543,0.11785113019775789,154.17683485385902,0.011678940830408439,0.0530255739488333,0.025801855766924914
342,342,149.361,H2,2905,0.495049505,2,MM noC,PA14 dphz,2,1,12/3/21,2903.9861111111113,4173.615115115115,2898.593218218218,1.4380155849479468,0.6954027553437107,0.11785113019775789,154.17683485385902,0.011678940830408439,0.05319021594419641,0.02572199015927916
343,343,224.037,H2,2884,0.495049505,2,MM noC,PA14 dphz,2,1,12/3/21,2882.9861111111113,4174.516016016017,2876.6923173173177,1.448963518666929,0.690148500715889,0.11785113019775789,154.17683485385902,0.011678940830408439,0.053595164939005326,0.025527642519464856
345,345,74.679,H3,3103,0.247524752,4,MM noC,PA14 dphz,2,1,12/3/21,3101.9861111111113,4171.813313313313,3098.39502002002,1.3452843150371736,0.7433372922157109,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04976021394981655,0.027495022638771335
346,346,149.361,H3,3096,0.247524752,4,MM noC,PA14 dphz,2,1,12/3/21,3094.9861111111113,4171.813313313313,3091.39502002002,1.3483305094394662,0.7416579191816436,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04987288848640036,0.027432904943891622
347,347,224.037,H3,3105,0.247524752,4,MM noC,PA14 dphz,2,1,12/3/21,3103.9861111111113,4171.813313313313,3100.39502002002,1.3444165002546375,0.7438171130825872,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04972811467592097,0.027512770551594377
349,349,74.679,H4,3131,0.123762376,8,MM noC,PA14 dphz,2,1,12/3/21,3129.9861111111113,4170.011511511512,3128.196821821822,1.3324680190023026,0.75048705540322,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04928615680655,0.027759482528957533
350,350,149.361,H4,3140,0.123762376,8,MM noC,PA14 dphz,2,1,12/3/21,3138.9861111111113,4170.011511511512,3137.196821821822,1.3286454306050415,0.7526462493041637,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04914476452517537,0.027839348136669995
351,351,224.037,H4,3145,0.123762376,8,MM noC,PA14 dphz,2,1,12/3/21,3143.9861111111113,4170.912412412413,3141.295920920921,1.3269116718555576,0.7536296659457346,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04908063517630202,0.027875723363406667
353,353,74.679,H5,3708,0.061881188,16,MM noC,PA14 dphz,2,1,12/3/21,3706.9861111111113,4169.110610610611,3706.097722722723,1.1246930151534145,0.8891315110226716,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041600845523026966,0.0328877499382925
354,354,149.361,H5,3727,0.061881188,16,MM noC,PA14 dphz,2,1,12/3/21,3725.9861111111113,4170.011511511512,3724.196821821822,1.1192271573292385,0.8934736737323772,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041398670969109444,0.03304836055503908
355,355,224.037,H5,3732,0.061881188,16,MM noC,PA14 dphz,2,1,12/3/21,3730.9861111111113,4170.011511511512,3729.196821821822,1.1177265296997447,0.8946732258995681,0.11785113019775789,154.17683485385902,0.011678940830408439,0.041343164819603144,0.03309273033716767
357,357,74.679,H6,3658,0.030940594,32,MM noC,PA14 dphz,2,1,12/3/21,3656.9861111111113,4169.110610610611,3656.097722722723,1.1400740730524337,0.8771359893507625,0.11785113019775789,154.17683485385902,0.011678940830408439,0.042169769673667847,0.03244405211704631
358,358,149.361,H6,3694,0.030940594,32,MM noC,PA14 dphz,2,1,12/3/21,3692.9861111111113,4169.110610610611,3692.097722722723,1.128957718689088,0.885772764954537,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04175859103392972,0.032763514548339104
359,359,224.037,H6,3663,0.030940594,32,MM noC,PA14 dphz,2,1,12/3/21,3661.9861111111113,4169.110610610611,3661.097722722723,1.1385170617959786,0.8783355415179535,0.11785113019775789,154.17683485385902,0.011678940830408439,0.04211217797142263,0.03248842189916892
