name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
MM4,F2,2,5/27/22,6329.5,0.45045045,2.0,1.0,6247.59375,6197.083051801802,6221.833614864865,0.9918817021918553,1.008184743997399,80.51903981203017,352.0662092815415,80.62280291920212,0.05787825556726881,0.05882957024326292
MM4,F3,2,5/27/22,6246.25,0.225225225,4.0,1.0,6164.34375,6171.407376126126,6164.259290540541,1.0011459002279424,0.9988554113564452,62.726117146299586,351.9297852270255,58.38662617730569,0.057744138839157626,0.05761202791768738
MM4,F4,2,5/27/22,6455.5,0.112612613,8.0,1.0,6373.59375,6164.875844594595,6380.040822072072,0.9672858040839903,1.0338206099767893,60.177369269944805,351.9093170573212,54.281737106909155,0.055645666083287346,0.05947325620814516
MM4,G1,2,5/27/22,6529.0,0.900900901,1.0,2.0,6447.09375,6160.821790540541,6457.594876126126,0.955668950290175,1.0463874542500984,88.752365821526,351.9093170573212,85.1746805251578,0.055814781168692054,0.06111309440251306
MM4,G2,2,5/27/22,6101.0,0.45045045,2.0,2.0,6019.09375,6166.677646396396,6023.73902027027,1.024500380228919,0.9760855332982459,100.65278157566226,351.9108546137708,98.361443314809,0.06064209063446555,0.05777632543585468
MM4,G3,2,5/27/22,6444.0,0.225225225,4.0,2.0,6362.09375,6169.830799549551,6363.585867117117,0.9697870108983773,1.0311542521833061,136.605206485397,351.92007981139767,136.10429612378596,0.058945884893813666,0.06267592695498887
MM4,G4,2,5/27/22,6319.0,0.112612613,8.0,2.0,6237.09375,6162.173141891893,6246.243524774774,0.9880054935721052,1.0121401211895382,87.78942099659842,351.91008583638575,83.68383955043291,0.05775003310258999,0.05916072925042849
MM4,H1,2,5/27/22,6655.75,0.900900901,1.0,2.0,6573.84375,6168.028997747748,6577.137668918919,0.9382991853477569,1.065758145819316,84.53736317304512,351.9154672428132,82.69460652686536,0.05467252254410303,0.062099261263103986
MM4,H2,2,5/27/22,6188.25,0.45045045,2.0,2.0,6106.34375,6171.407376126126,6106.25929054054,1.010655234740346,0.9894571023093911,76.04318360149905,351.91287264641613,71.08376838975755,0.05869251739181795,0.05746146281097713
MM4,H3,2,5/27/22,6347.25,0.225225225,4.0,2.0,6265.34375,6170.731700450451,6265.934966216217,0.9849005694984603,1.015330918642101,103.09493572553072,351.9108546137708,100.08872094047778,0.058202488000230417,0.060000762958866576
