name,well,plate,date,pt_fluor,concentration,fold_dilution,replicate,blanked_pt_fluor,expected_blanked_pt_fluor,estimated_true_pt_fluor,F0_F_ratio,F_F0_ratio,u_blanked_pt_fluor,u_expected_blanked_pt_fluor,u_estimated_true_pt_fluor,u_F0_F_ratio,u_F_F0_ratio
PA14 WT,C4,1,1/11/22,5813.5,0.112612613,8.0,2.0,5756.625,6615.92088963964,4971.152027027027,1.172856489797102,0.8526192323606401,205.55829411799903,314.2078750103352,186.7208258430308,0.07693809202121489,0.05593088116839323
PA14 WT,C5,1,1/11/22,5595.75,0.056306306,16.0,2.0,5538.875,6234.614583333334,5134.708333333334,1.1354973911208848,0.880671332069613,231.34706023786364,313.7375109673887,221.5341840751579,0.07829038126165977,0.06072061009834903
PA14 WT,C6,1,1/11/22,5444.5,0.028153153,32.0,2.0,5387.625,6027.857826576577,5190.21509009009,1.1233538139486747,0.8901914851607824,259.7528548717705,313.68102419776795,252.3478246157779,0.08144347804183785,0.06453914143032027
PA14 WT,D1,1,1/11/22,8470.5,0.900900901,1.0,2.0,8413.625,10510.74070945946,3733.332207207207,1.5617275916166724,0.6403165349501304,316.0710030157281,369.2508195752695,171.79055151477075,0.11053906782785453,0.0453215997899346
PA14 WT,D2,1,1/11/22,6586.75,0.45045045,2.0,2.0,6529.875,8230.335304054055,4129.987612612613,1.4117349647396038,0.7083482558530038,186.27970621452158,314.8349364684089,159.2147174950256,0.09341555274296494,0.04687193099820175
PA14 WT,D3,1,1/11/22,5899.75,0.225225225,4.0,2.0,5842.875,7235.065033783784,4438.257882882883,1.313679391896778,0.7612207408964018,201.7460341139367,315.14467277912127,178.36172312876948,0.08819688844403409,0.0511063058309742
PA14 WT,D4,1,1/11/22,5719.5,0.112612613,8.0,2.0,5662.625,6647.452421171171,4845.620495495496,1.2032407247093886,0.8310888914115867,254.9945338251424,313.9994378433615,244.71393142631493,0.08876994630831023,0.06131417824630081
PA14 WT,D5,1,1/11/22,5393.25,0.056306306,16.0,2.0,5336.375,6258.263231981982,4908.559684684685,1.187812370879056,0.8418838063287192,244.97373113737814,313.90464792275554,232.21706522521401,0.08508003329213608,0.06030203424935607
PA14 WT,D6,1,1/11/22,5382.0,0.028153153,32.0,2.0,5325.125,6049.929898648649,5105.643018018018,1.1419615308181132,0.8756862407471726,254.1952247401627,313.81338558251883,242.0901666435164,0.08187706052865172,0.06278549093190389
PA14 dphz,E1,1,1/11/22,4918.75,0.900900901,1.0,1.0,4861.875,6518.848817567568,4173.4740990990995,1.3970250631063572,0.7158067714092748,219.97301868040188,314.19980279800086,200.353584639782,0.10071197194207931,0.051602733109042974
